product_id,order_month,monthly_quantity_sold,monthly_revenue
500633,2024-05,3,463.5
500633,2024-06,10,1545.0
500633,2024-07,4,618.0
500633,2024-08,0,0.0
500633,2024-09,0,0.0
500633,2024-10,0,0.0
500633,2024-11,0,0.0
799952,2023-03,3,2767.92
799952,2023-04,3,2767.92
799952,2023-05,0,0.0
799952,2023-06,5,4613.2
799952,2023-07,0,0.0
799952,2023-08,0,0.0
799952,2023-09,2,1845.28
799952,2023-10,0,0.0
799952,2023-11,0,0.0
799952,2023-12,1,922.64
799952,2024-01,6,5535.84
799952,2024-02,0,0.0
799952,2024-03,3,2767.92
799952,2024-04,0,0.0
799952,2024-05,3,2767.92
799952,2024-06,1,922.64
799952,2024-07,1,922.64
799952,2024-08,5,4613.2
799952,2024-09,2,1845.28
799952,2024-10,0,0.0
799952,2024-11,0,0.0
798639,2023-03,2,422.5
798639,2023-04,0,0.0
798639,2023-05,4,845.0
798639,2023-06,3,633.75
798639,2023-07,1,211.25
798639,2023-08,0,0.0
798639,2023-09,4,845.0
798639,2023-10,0,0.0
798639,2023-11,2,422.5
798639,2023-12,0,0.0
798639,2024-01,5,1056.25
798639,2024-02,0,0.0
798639,2024-03,0,0.0
798639,2024-04,5,1056.25
798639,2024-05,2,422.5
798639,2024-06,2,422.5
798639,2024-07,0,0.0
798639,2024-08,0,0.0
798639,2024-09,2,422.5
798639,2024-10,1,211.25
798639,2024-11,0,0.0
329351,2023-03,0,0.0
329351,2023-04,0,0.0
329351,2023-05,4,1243.48
329351,2023-06,0,0.0
329351,2023-07,4,1243.48
329351,2023-08,3,932.61
329351,2023-09,0,0.0
329351,2023-10,5,1554.35
329351,2023-11,2,621.74
329351,2023-12,2,621.74
329351,2024-01,0,0.0
329351,2024-02,0,0.0
329351,2024-03,4,1243.48
329351,2024-04,9,2797.83
329351,2024-05,1,310.87
329351,2024-06,3,932.61
329351,2024-07,0,0.0
329351,2024-08,0,0.0
329351,2024-09,0,0.0
329351,2024-10,0,0.0
329351,2024-11,0,0.0
833557,2023-03,0,0.0
833557,2023-04,0,0.0
833557,2023-05,3,1268.6100000000001
833557,2023-06,1,422.87
833557,2023-07,3,1268.6100000000001
833557,2023-08,6,2537.2200000000003
833557,2023-09,2,845.74
833557,2023-10,2,845.74
833557,2023-11,6,2537.2200000000003
833557,2023-12,3,1268.6100000000001
833557,2024-01,0,0.0
833557,2024-02,3,1268.6100000000001
833557,2024-03,3,1268.6100000000001
833557,2024-04,3,1268.6100000000001
833557,2024-05,3,1268.6100000000001
833557,2024-06,0,0.0
833557,2024-07,0,0.0
833557,2024-08,0,0.0
833557,2024-09,0,0.0
833557,2024-10,2,845.74
833557,2024-11,0,0.0
324809,2023-03,0,0.0
324809,2023-04,0,0.0
324809,2023-05,1,608.0
324809,2023-06,0,0.0
324809,2023-07,3,1824.0
324809,2023-08,3,1824.0
324809,2023-09,3,1824.0
324809,2023-10,6,3648.0
324809,2023-11,4,2432.0
324809,2023-12,1,608.0
324809,2024-01,2,1216.0
324809,2024-02,1,608.0
324809,2024-03,5,3040.0
324809,2024-04,4,2432.0
324809,2024-05,0,0.0
324809,2024-06,5,3040.0
324809,2024-07,0,0.0
324809,2024-08,3,1824.0
324809,2024-09,3,1824.0
324809,2024-10,6,3648.0
324809,2024-11,0,0.0
337168,2023-03,0,0.0
337168,2023-04,2,1090.98
337168,2023-05,6,3272.94
337168,2023-06,0,0.0
337168,2023-07,3,1636.47
337168,2023-08,2,1090.98
337168,2023-09,3,1636.47
337168,2023-10,5,2727.45
337168,2023-11,2,1090.98
337168,2023-12,0,0.0
337168,2024-01,0,0.0
337168,2024-02,1,545.49
337168,2024-03,0,0.0
337168,2024-04,3,1636.47
337168,2024-05,2,1090.98
337168,2024-06,4,2181.96
337168,2024-07,5,2727.45
337168,2024-08,3,1636.47
337168,2024-09,1,545.49
337168,2024-10,3,1636.47
337168,2024-11,0,0.0
659290,2023-03,3,958.02
659290,2023-04,4,1277.36
659290,2023-05,0,0.0
659290,2023-06,0,0.0
659290,2023-07,2,638.68
659290,2023-08,5,1596.6999999999998
659290,2023-09,8,2554.72
659290,2023-10,3,958.02
659290,2023-11,3,958.02
659290,2023-12,2,638.68
659290,2024-01,0,0.0
659290,2024-02,0,0.0
659290,2024-03,2,638.68
659290,2024-04,0,0.0
659290,2024-05,0,0.0
659290,2024-06,3,958.02
659290,2024-07,3,958.02
659290,2024-08,0,0.0
659290,2024-09,0,0.0
659290,2024-10,1,319.34
659290,2024-11,0,0.0
883013,2023-03,0,0.0
883013,2023-04,0,0.0
883013,2023-05,3,2969.64
883013,2023-06,3,2969.64
883013,2023-07,2,1979.76
883013,2023-08,2,1979.76
883013,2023-09,4,3959.52
883013,2023-10,7,6929.16
883013,2023-11,3,2969.64
883013,2023-12,0,0.0
883013,2024-01,0,0.0
883013,2024-02,2,1979.76
883013,2024-03,5,4949.4
883013,2024-04,2,1979.76
883013,2024-05,1,989.88
883013,2024-06,2,1979.76
883013,2024-07,2,1979.76
883013,2024-08,3,2969.64
883013,2024-09,0,0.0
883013,2024-10,5,4949.4
883013,2024-11,0,0.0
839170,2023-03,0,0.0
839170,2023-04,4,1926.52
839170,2023-05,1,481.63
839170,2023-06,0,0.0
839170,2023-07,2,963.26
839170,2023-08,3,1444.8899999999999
839170,2023-09,2,963.26
839170,2023-10,5,2408.15
839170,2023-11,2,963.26
839170,2023-12,0,0.0
839170,2024-01,1,481.63
839170,2024-02,0,0.0
839170,2024-03,0,0.0
839170,2024-04,1,481.63
839170,2024-05,1,481.63
839170,2024-06,3,1444.8899999999999
839170,2024-07,4,1926.52
839170,2024-08,0,0.0
839170,2024-09,0,0.0
839170,2024-10,2,963.26
839170,2024-11,0,0.0
455083,2023-03,0,0.0
455083,2023-04,0,0.0
455083,2023-05,3,2877.0299999999997
455083,2023-06,2,1918.02
455083,2023-07,0,0.0
455083,2023-08,4,3836.04
455083,2023-09,2,1918.02
455083,2023-10,0,0.0
455083,2023-11,2,1918.02
455083,2023-12,3,2877.0299999999997
455083,2024-01,2,1918.02
455083,2024-02,3,2877.0299999999997
455083,2024-03,0,0.0
455083,2024-04,0,0.0
455083,2024-05,0,0.0
455083,2024-06,2,1918.02
455083,2024-07,3,2877.0299999999997
455083,2024-08,1,959.01
455083,2024-09,0,0.0
455083,2024-10,3,2877.0299999999997
455083,2024-11,0,0.0
183929,2023-03,1,738.74
183929,2023-04,0,0.0
183929,2023-05,3,2216.2200000000003
183929,2023-06,0,0.0
183929,2023-07,2,1477.48
183929,2023-08,0,0.0
183929,2023-09,3,2216.2200000000003
183929,2023-10,3,2216.2200000000003
183929,2023-11,4,2954.96
183929,2023-12,1,738.74
183929,2024-01,3,2216.2200000000003
183929,2024-02,0,0.0
183929,2024-03,3,2216.2200000000003
183929,2024-04,2,1477.48
183929,2024-05,2,1477.48
183929,2024-06,0,0.0
183929,2024-07,3,2216.2200000000003
183929,2024-08,0,0.0
183929,2024-09,3,2216.2200000000003
183929,2024-10,0,0.0
183929,2024-11,0,0.0
592784,2023-03,0,0.0
592784,2023-04,3,841.0500000000001
592784,2023-05,1,280.35
592784,2023-06,3,841.0500000000001
592784,2023-07,1,280.35
592784,2023-08,2,560.7
592784,2023-09,1,280.35
592784,2023-10,0,0.0
592784,2023-11,2,560.7
592784,2023-12,3,841.0500000000001
592784,2024-01,0,0.0
592784,2024-02,0,0.0
592784,2024-03,0,0.0
592784,2024-04,1,280.35
592784,2024-05,1,280.35
592784,2024-06,0,0.0
592784,2024-07,3,841.0500000000001
592784,2024-08,0,0.0
592784,2024-09,0,0.0
592784,2024-10,2,560.7
592784,2024-11,0,0.0
578097,2023-03,0,0.0
578097,2023-04,0,0.0
578097,2023-05,1,267.61
578097,2023-06,0,0.0
578097,2023-07,0,0.0
578097,2023-08,2,535.22
578097,2023-09,1,267.61
578097,2023-10,0,0.0
578097,2023-11,4,1070.44
578097,2023-12,4,1070.44
578097,2024-01,0,0.0
578097,2024-02,2,535.22
578097,2024-03,2,535.22
578097,2024-04,3,802.83
578097,2024-05,0,0.0
578097,2024-06,2,535.22
578097,2024-07,1,267.61
578097,2024-08,3,802.83
578097,2024-09,1,267.61
578097,2024-10,0,0.0
578097,2024-11,0,0.0
487065,2023-03,0,0.0
487065,2023-04,6,2248.08
487065,2023-05,2,749.36
487065,2023-06,2,749.36
487065,2023-07,3,1124.04
487065,2023-08,5,1873.4
487065,2023-09,0,0.0
487065,2023-10,0,0.0
487065,2023-11,2,749.36
487065,2023-12,7,2622.7599999999998
487065,2024-01,0,0.0
487065,2024-02,2,749.36
487065,2024-03,3,1124.04
487065,2024-04,3,1124.04
487065,2024-05,3,1124.04
487065,2024-06,0,0.0
487065,2024-07,2,749.36
487065,2024-08,0,0.0
487065,2024-09,0,0.0
487065,2024-10,1,374.68
487065,2024-11,0,0.0
734789,2023-03,0,0.0
734789,2023-04,2,791.64
734789,2023-05,0,0.0
734789,2023-06,0,0.0
734789,2023-07,0,0.0
734789,2023-08,1,395.82
734789,2023-09,4,1583.28
734789,2023-10,0,0.0
734789,2023-11,5,1979.1
734789,2023-12,9,3562.38
734789,2024-01,1,395.82
734789,2024-02,3,1187.46
734789,2024-03,0,0.0
734789,2024-04,4,1583.28
734789,2024-05,1,395.82
734789,2024-06,0,0.0
734789,2024-07,1,395.82
734789,2024-08,0,0.0
734789,2024-09,2,791.64
734789,2024-10,0,0.0
734789,2024-11,0,0.0
949818,2023-03,1,483.05
949818,2023-04,3,1449.15
949818,2023-05,2,966.1
949818,2023-06,5,2415.25
949818,2023-07,4,1932.2
949818,2023-08,0,0.0
949818,2023-09,5,2415.25
949818,2023-10,0,0.0
949818,2023-11,0,0.0
949818,2023-12,4,1932.2
949818,2024-01,2,966.1
949818,2024-02,0,0.0
949818,2024-03,0,0.0
949818,2024-04,0,0.0
949818,2024-05,0,0.0
949818,2024-06,3,1449.15
949818,2024-07,0,0.0
949818,2024-08,5,2415.25
949818,2024-09,0,0.0
949818,2024-10,3,1449.15
949818,2024-11,0,0.0
690565,2023-03,0,0.0
690565,2023-04,3,2853.81
690565,2023-05,3,2853.81
690565,2023-06,1,951.27
690565,2023-07,0,0.0
690565,2023-08,0,0.0
690565,2023-09,2,1902.54
690565,2023-10,3,2853.81
690565,2023-11,4,3805.08
690565,2023-12,3,2853.81
690565,2024-01,0,0.0
690565,2024-02,0,0.0
690565,2024-03,0,0.0
690565,2024-04,2,1902.54
690565,2024-05,2,1902.54
690565,2024-06,2,1902.54
690565,2024-07,1,951.27
690565,2024-08,0,0.0
690565,2024-09,3,2853.81
690565,2024-10,0,0.0
690565,2024-11,0,0.0
961614,2023-03,0,0.0
961614,2023-04,0,0.0
961614,2023-05,2,454.44
961614,2023-06,2,454.44
961614,2023-07,0,0.0
961614,2023-08,2,454.44
961614,2023-09,2,454.44
961614,2023-10,0,0.0
961614,2023-11,3,681.66
961614,2023-12,5,1136.1
961614,2024-01,7,1590.54
961614,2024-02,2,454.44
961614,2024-03,5,1136.1
961614,2024-04,0,0.0
961614,2024-05,0,0.0
961614,2024-06,0,0.0
961614,2024-07,1,227.22
961614,2024-08,3,681.66
961614,2024-09,1,227.22
961614,2024-10,0,0.0
961614,2024-11,0,0.0
361361,2023-03,2,1652.42
361361,2023-04,0,0.0
361361,2023-05,3,2478.63
361361,2023-06,2,1652.42
361361,2023-07,0,0.0
361361,2023-08,2,1652.42
361361,2023-09,4,3304.84
361361,2023-10,3,2478.63
361361,2023-11,0,0.0
361361,2023-12,3,2478.63
361361,2024-01,9,7435.89
361361,2024-02,3,2478.63
361361,2024-03,0,0.0
361361,2024-04,3,2478.63
361361,2024-05,1,826.21
361361,2024-06,1,826.21
361361,2024-07,0,0.0
361361,2024-08,0,0.0
361361,2024-09,3,2478.63
361361,2024-10,2,1652.42
361361,2024-11,0,0.0
291238,2023-03,0,0.0
291238,2023-04,0,0.0
291238,2023-05,0,0.0
291238,2023-06,1,746.03
291238,2023-07,0,0.0
291238,2023-08,1,746.03
291238,2023-09,8,5968.24
291238,2023-10,0,0.0
291238,2023-11,2,1492.06
291238,2023-12,2,1492.06
291238,2024-01,2,1492.06
291238,2024-02,6,4476.18
291238,2024-03,1,746.03
291238,2024-04,0,0.0
291238,2024-05,1,746.03
291238,2024-06,0,0.0
291238,2024-07,1,746.03
291238,2024-08,2,1492.06
291238,2024-09,5,3730.15
291238,2024-10,0,0.0
291238,2024-11,0,0.0
654623,2023-03,0,0.0
654623,2023-04,0,0.0
654623,2023-05,9,3799.26
654623,2023-06,1,422.14
654623,2023-07,1,422.14
654623,2023-08,3,1266.42
654623,2023-09,0,0.0
654623,2023-10,1,422.14
654623,2023-11,9,3799.26
654623,2023-12,2,844.28
654623,2024-01,5,2110.7
654623,2024-02,0,0.0
654623,2024-03,0,0.0
654623,2024-04,1,422.14
654623,2024-05,5,2110.7
654623,2024-06,5,2110.7
654623,2024-07,0,0.0
654623,2024-08,3,1266.42
654623,2024-09,8,3377.12
654623,2024-10,2,844.28
654623,2024-11,0,0.0
313754,2023-03,3,409.79999999999995
313754,2023-04,0,0.0
313754,2023-05,0,0.0
313754,2023-06,3,409.79999999999995
313754,2023-07,9,1229.3999999999999
313754,2023-08,3,409.79999999999995
313754,2023-09,0,0.0
313754,2023-10,0,0.0
313754,2023-11,3,409.79999999999995
313754,2023-12,0,0.0
313754,2024-01,2,273.2
313754,2024-02,3,409.79999999999995
313754,2024-03,1,136.6
313754,2024-04,6,819.5999999999999
313754,2024-05,0,0.0
313754,2024-06,4,546.4
313754,2024-07,3,409.79999999999995
313754,2024-08,3,409.79999999999995
313754,2024-09,4,546.4
313754,2024-10,2,273.2
313754,2024-11,0,0.0
563740,2023-03,2,192.66
563740,2023-04,1,96.33
563740,2023-05,0,0.0
563740,2023-06,1,96.33
563740,2023-07,3,288.99
563740,2023-08,4,385.32
563740,2023-09,0,0.0
563740,2023-10,5,481.65
563740,2023-11,1,96.33
563740,2023-12,3,288.99
563740,2024-01,2,192.66
563740,2024-02,3,288.99
563740,2024-03,3,288.99
563740,2024-04,4,385.32
563740,2024-05,0,0.0
563740,2024-06,3,288.99
563740,2024-07,1,96.33
563740,2024-08,0,0.0
563740,2024-09,1,96.33
563740,2024-10,2,192.66
563740,2024-11,0,0.0
378230,2023-03,0,0.0
378230,2023-04,3,499.26
378230,2023-05,3,499.26
378230,2023-06,0,0.0
378230,2023-07,3,499.26
378230,2023-08,2,332.84
378230,2023-09,0,0.0
378230,2023-10,1,166.42
378230,2023-11,0,0.0
378230,2023-12,0,0.0
378230,2024-01,2,332.84
378230,2024-02,0,0.0
378230,2024-03,7,1164.94
378230,2024-04,1,166.42
378230,2024-05,7,1164.94
378230,2024-06,0,0.0
378230,2024-07,0,0.0
378230,2024-08,1,166.42
378230,2024-09,2,332.84
378230,2024-10,9,1497.78
378230,2024-11,0,0.0
658389,2023-03,0,0.0
658389,2023-04,3,457.65000000000003
658389,2023-05,1,152.55
658389,2023-06,2,305.1
658389,2023-07,0,0.0
658389,2023-08,2,305.1
658389,2023-09,2,305.1
658389,2023-10,3,457.65000000000003
658389,2023-11,2,305.1
658389,2023-12,5,762.75
658389,2024-01,3,457.65000000000003
658389,2024-02,0,0.0
658389,2024-03,0,0.0
658389,2024-04,1,152.55
658389,2024-05,0,0.0
658389,2024-06,1,152.55
658389,2024-07,0,0.0
658389,2024-08,4,610.2
658389,2024-09,0,0.0
658389,2024-10,0,0.0
658389,2024-11,0,0.0
990993,2023-03,3,791.0999999999999
990993,2023-04,0,0.0
990993,2023-05,1,263.7
990993,2023-06,0,0.0
990993,2023-07,2,527.4
990993,2023-08,0,0.0
990993,2023-09,0,0.0
990993,2023-10,1,263.7
990993,2023-11,3,791.0999999999999
990993,2023-12,7,1845.8999999999999
990993,2024-01,0,0.0
990993,2024-02,2,527.4
990993,2024-03,3,791.0999999999999
990993,2024-04,1,263.7
990993,2024-05,3,791.0999999999999
990993,2024-06,0,0.0
990993,2024-07,5,1318.5
990993,2024-08,0,0.0
990993,2024-09,1,263.7
990993,2024-10,5,1318.5
990993,2024-11,0,0.0
762527,2023-03,2,1380.16
762527,2023-04,0,0.0
762527,2023-05,4,2760.32
762527,2023-06,0,0.0
762527,2023-07,0,0.0
762527,2023-08,0,0.0
762527,2023-09,6,4140.4800000000005
762527,2023-10,2,1380.16
762527,2023-11,3,2070.2400000000002
762527,2023-12,1,690.08
762527,2024-01,2,1380.16
762527,2024-02,1,690.08
762527,2024-03,0,0.0
762527,2024-04,0,0.0
762527,2024-05,2,1380.16
762527,2024-06,2,1380.16
762527,2024-07,2,1380.16
762527,2024-08,2,1380.16
762527,2024-09,0,0.0
762527,2024-10,0,0.0
762527,2024-11,2,1380.16
952168,2023-03,0,0.0
952168,2023-04,1,236.95
952168,2023-05,1,236.95
952168,2023-06,0,0.0
952168,2023-07,6,1421.6999999999998
952168,2023-08,0,0.0
952168,2023-09,0,0.0
952168,2023-10,0,0.0
952168,2023-11,11,2606.45
952168,2023-12,2,473.9
952168,2024-01,0,0.0
952168,2024-02,0,0.0
952168,2024-03,0,0.0
952168,2024-04,3,710.8499999999999
952168,2024-05,0,0.0
952168,2024-06,0,0.0
952168,2024-07,3,710.8499999999999
952168,2024-08,6,1421.6999999999998
952168,2024-09,2,473.9
952168,2024-10,1,236.95
952168,2024-11,0,0.0
542300,2023-03,0,0.0
542300,2023-04,3,766.05
542300,2023-05,6,1532.1
542300,2023-06,0,0.0
542300,2023-07,0,0.0
542300,2023-08,0,0.0
542300,2023-09,0,0.0
542300,2023-10,1,255.35
542300,2023-11,2,510.7
542300,2023-12,3,766.05
542300,2024-01,0,0.0
542300,2024-02,9,2298.15
542300,2024-03,0,0.0
542300,2024-04,0,0.0
542300,2024-05,3,766.05
542300,2024-06,3,766.05
542300,2024-07,5,1276.75
542300,2024-08,8,2042.8
542300,2024-09,0,0.0
542300,2024-10,5,1276.75
542300,2024-11,0,0.0
602241,2023-03,0,0.0
602241,2023-04,0,0.0
602241,2023-05,1,976.55
602241,2023-06,3,2929.6499999999996
602241,2023-07,2,1953.1
602241,2023-08,5,4882.75
602241,2023-09,0,0.0
602241,2023-10,2,1953.1
602241,2023-11,6,5859.299999999999
602241,2023-12,1,976.55
602241,2024-01,3,2929.6499999999996
602241,2024-02,0,0.0
602241,2024-03,0,0.0
602241,2024-04,4,3906.2
602241,2024-05,1,976.55
602241,2024-06,3,2929.6499999999996
602241,2024-07,1,976.55
602241,2024-08,0,0.0
602241,2024-09,0,0.0
602241,2024-10,6,5859.299999999999
602241,2024-11,0,0.0
587420,2023-03,0,0.0
587420,2023-04,1,357.42
587420,2023-05,5,1787.1
587420,2023-06,0,0.0
587420,2023-07,0,0.0
587420,2023-08,0,0.0
587420,2023-09,0,0.0
587420,2023-10,0,0.0
587420,2023-11,0,0.0
587420,2023-12,0,0.0
587420,2024-01,0,0.0
587420,2024-02,0,0.0
587420,2024-03,2,714.84
587420,2024-04,3,1072.26
587420,2024-05,0,0.0
587420,2024-06,2,714.84
587420,2024-07,0,0.0
587420,2024-08,2,714.84
587420,2024-09,3,1072.26
587420,2024-10,6,2144.52
587420,2024-11,0,0.0
491521,2023-03,1,556.35
491521,2023-04,1,556.35
491521,2023-05,2,1112.7
491521,2023-06,0,0.0
491521,2023-07,4,2225.4
491521,2023-08,2,1112.7
491521,2023-09,3,1669.0500000000002
491521,2023-10,1,556.35
491521,2023-11,1,556.35
491521,2023-12,2,1112.7
491521,2024-01,1,556.35
491521,2024-02,2,1112.7
491521,2024-03,0,0.0
491521,2024-04,0,0.0
491521,2024-05,0,0.0
491521,2024-06,0,0.0
491521,2024-07,1,556.35
491521,2024-08,3,1669.0500000000002
491521,2024-09,2,1112.7
491521,2024-10,3,1669.0500000000002
491521,2024-11,0,0.0
914071,2023-03,0,0.0
914071,2023-04,0,0.0
914071,2023-05,3,890.8199999999999
914071,2023-06,1,296.94
914071,2023-07,0,0.0
914071,2023-08,0,0.0
914071,2023-09,3,890.8199999999999
914071,2023-10,1,296.94
914071,2023-11,5,1484.6999999999998
914071,2023-12,3,890.8199999999999
914071,2024-01,0,0.0
914071,2024-02,1,296.94
914071,2024-03,4,1187.76
914071,2024-04,0,0.0
914071,2024-05,5,1484.6999999999998
914071,2024-06,2,593.88
914071,2024-07,3,890.8199999999999
914071,2024-08,4,1187.76
914071,2024-09,0,0.0
914071,2024-10,1,296.94
914071,2024-11,0,0.0
832348,2023-03,0,0.0
832348,2023-04,0,0.0
832348,2023-05,2,1662.86
832348,2023-06,1,831.43
832348,2023-07,5,4157.15
832348,2023-08,5,4157.15
832348,2023-09,0,0.0
832348,2023-10,0,0.0
832348,2023-11,4,3325.72
832348,2023-12,1,831.43
832348,2024-01,0,0.0
832348,2024-02,5,4157.15
832348,2024-03,3,2494.29
832348,2024-04,3,2494.29
832348,2024-05,0,0.0
832348,2024-06,0,0.0
832348,2024-07,3,2494.29
832348,2024-08,2,1662.86
832348,2024-09,0,0.0
832348,2024-10,1,831.43
832348,2024-11,0,0.0
567671,2023-03,1,418.48
567671,2023-04,1,418.48
567671,2023-05,0,0.0
567671,2023-06,0,0.0
567671,2023-07,1,418.48
567671,2023-08,0,0.0
567671,2023-09,0,0.0
567671,2023-10,1,418.48
567671,2023-11,2,836.96
567671,2023-12,1,418.48
567671,2024-01,6,2510.88
567671,2024-02,0,0.0
567671,2024-03,0,0.0
567671,2024-04,0,0.0
567671,2024-05,2,836.96
567671,2024-06,4,1673.92
567671,2024-07,3,1255.44
567671,2024-08,0,0.0
567671,2024-09,5,2092.4
567671,2024-10,1,418.48
567671,2024-11,3,1255.44
481843,2023-03,2,595.36
481843,2023-04,0,0.0
481843,2023-05,0,0.0
481843,2023-06,0,0.0
481843,2023-07,0,0.0
481843,2023-08,3,893.04
481843,2023-09,2,595.36
481843,2023-10,0,0.0
481843,2023-11,2,595.36
481843,2023-12,0,0.0
481843,2024-01,4,1190.72
481843,2024-02,0,0.0
481843,2024-03,3,893.04
481843,2024-04,3,893.04
481843,2024-05,0,0.0
481843,2024-06,0,0.0
481843,2024-07,4,1190.72
481843,2024-08,1,297.68
481843,2024-09,3,893.04
481843,2024-10,0,0.0
481843,2024-11,0,0.0
991434,2023-03,1,237.62
991434,2023-04,0,0.0
991434,2023-05,3,712.86
991434,2023-06,2,475.24
991434,2023-07,0,0.0
991434,2023-08,1,237.62
991434,2023-09,0,0.0
991434,2023-10,2,475.24
991434,2023-11,2,475.24
991434,2023-12,0,0.0
991434,2024-01,5,1188.1
991434,2024-02,2,475.24
991434,2024-03,0,0.0
991434,2024-04,7,1663.3400000000001
991434,2024-05,0,0.0
991434,2024-06,9,2138.58
991434,2024-07,1,237.62
991434,2024-08,3,712.86
991434,2024-09,2,475.24
991434,2024-10,4,950.48
991434,2024-11,0,0.0
540618,2023-03,0,0.0
540618,2023-04,0,0.0
540618,2023-05,0,0.0
540618,2023-06,2,634.1
540618,2023-07,1,317.05
540618,2023-08,5,1585.25
540618,2023-09,1,317.05
540618,2023-10,4,1268.2
540618,2023-11,2,634.1
540618,2023-12,1,317.05
540618,2024-01,4,1268.2
540618,2024-02,2,634.1
540618,2024-03,6,1902.3000000000002
540618,2024-04,1,317.05
540618,2024-05,1,317.05
540618,2024-06,0,0.0
540618,2024-07,0,0.0
540618,2024-08,0,0.0
540618,2024-09,4,1268.2
540618,2024-10,3,951.1500000000001
540618,2024-11,0,0.0
319388,2023-03,0,0.0
319388,2023-04,3,1973.3999999999999
319388,2023-05,0,0.0
319388,2023-06,6,3946.7999999999997
319388,2023-07,0,0.0
319388,2023-08,0,0.0
319388,2023-09,3,1973.3999999999999
319388,2023-10,0,0.0
319388,2023-11,2,1315.6
319388,2023-12,0,0.0
319388,2024-01,0,0.0
319388,2024-02,3,1973.3999999999999
319388,2024-03,3,1973.3999999999999
319388,2024-04,0,0.0
319388,2024-05,0,0.0
319388,2024-06,6,3946.7999999999997
319388,2024-07,0,0.0
319388,2024-08,5,3289.0
319388,2024-09,4,2631.2
319388,2024-10,2,1315.6
319388,2024-11,0,0.0
171602,2023-03,0,0.0
171602,2023-04,3,2650.32
171602,2023-05,5,4417.200000000001
171602,2023-06,3,2650.32
171602,2023-07,0,0.0
171602,2023-08,4,3533.76
171602,2023-09,0,0.0
171602,2023-10,0,0.0
171602,2023-11,0,0.0
171602,2023-12,2,1766.88
171602,2024-01,3,2650.32
171602,2024-02,0,0.0
171602,2024-03,3,2650.32
171602,2024-04,0,0.0
171602,2024-05,1,883.44
171602,2024-06,0,0.0
171602,2024-07,6,5300.64
171602,2024-08,1,883.44
171602,2024-09,0,0.0
171602,2024-10,2,1766.88
171602,2024-11,2,1766.88
60619,2023-03,0,0.0
60619,2023-04,3,2179.23
60619,2023-05,7,5084.87
60619,2023-06,0,0.0
60619,2023-07,4,2905.64
60619,2023-08,2,1452.82
60619,2023-09,0,0.0
60619,2023-10,4,2905.64
60619,2023-11,1,726.41
60619,2023-12,0,0.0
60619,2024-01,3,2179.23
60619,2024-02,7,5084.87
60619,2024-03,3,2179.23
60619,2024-04,3,2179.23
60619,2024-05,6,4358.46
60619,2024-06,0,0.0
60619,2024-07,0,0.0
60619,2024-08,2,1452.82
60619,2024-09,5,3632.05
60619,2024-10,1,726.41
60619,2024-11,0,0.0
962591,2023-03,3,390.03
962591,2023-04,1,130.01
962591,2023-05,3,390.03
962591,2023-06,1,130.01
962591,2023-07,1,130.01
962591,2023-08,3,390.03
962591,2023-09,0,0.0
962591,2023-10,0,0.0
962591,2023-11,1,130.01
962591,2023-12,2,260.02
962591,2024-01,2,260.02
962591,2024-02,0,0.0
962591,2024-03,3,390.03
962591,2024-04,0,0.0
962591,2024-05,0,0.0
962591,2024-06,0,0.0
962591,2024-07,1,130.01
962591,2024-08,3,390.03
962591,2024-09,1,130.01
962591,2024-10,0,0.0
962591,2024-11,2,260.02
107548,2023-03,0,0.0
107548,2023-04,1,891.6
107548,2023-05,0,0.0
107548,2023-06,1,891.6
107548,2023-07,2,1783.2
107548,2023-08,3,2674.8
107548,2023-09,2,1783.2
107548,2023-10,2,1783.2
107548,2023-11,1,891.6
107548,2023-12,3,2674.8
107548,2024-01,3,2674.8
107548,2024-02,3,2674.8
107548,2024-03,3,2674.8
107548,2024-04,0,0.0
107548,2024-05,0,0.0
107548,2024-06,2,1783.2
107548,2024-07,2,1783.2
107548,2024-08,0,0.0
107548,2024-09,0,0.0
107548,2024-10,7,6241.200000000001
107548,2024-11,0,0.0
687218,2023-03,0,0.0
687218,2023-04,2,635.64
687218,2023-05,0,0.0
687218,2023-06,0,0.0
687218,2023-07,2,635.64
687218,2023-08,3,953.46
687218,2023-09,1,317.82
687218,2023-10,3,953.46
687218,2023-11,3,953.46
687218,2023-12,0,0.0
687218,2024-01,5,1589.1
687218,2024-02,4,1271.28
687218,2024-03,2,635.64
687218,2024-04,0,0.0
687218,2024-05,2,635.64
687218,2024-06,3,953.46
687218,2024-07,0,0.0
687218,2024-08,0,0.0
687218,2024-09,0,0.0
687218,2024-10,1,317.82
687218,2024-11,0,0.0
328457,2023-03,0,0.0
328457,2023-04,5,4292.85
328457,2023-05,3,2575.71
328457,2023-06,0,0.0
328457,2023-07,2,1717.14
328457,2023-08,6,5151.42
328457,2023-09,0,0.0
328457,2023-10,0,0.0
328457,2023-11,2,1717.14
328457,2023-12,0,0.0
328457,2024-01,2,1717.14
328457,2024-02,3,2575.71
328457,2024-03,3,2575.71
328457,2024-04,0,0.0
328457,2024-05,3,2575.71
328457,2024-06,0,0.0
328457,2024-07,2,1717.14
328457,2024-08,3,2575.71
328457,2024-09,0,0.0
328457,2024-10,0,0.0
328457,2024-11,0,0.0
194682,2023-03,0,0.0
194682,2023-04,1,912.29
194682,2023-05,2,1824.58
