product_id,hist_total_quantity,hist_total_revenue,hist_total_orders,hist_mean_monthly_quantity,hist_std_monthly_quantity,hist_max_monthly_quantity,hist_mean_monthly_revenue,hist_std_monthly_revenue,hist_active_months,future_3m_quantity,future_3m_revenue,future_3m_orders,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,hist_demand_cv,hist_revenue_cv,hist_sales_frequency,estimated_hist_profit,discount_rate,future_revenue_rank,high_future_performance,cutoff_month,target_start_month,target_end_month,fold_id
455755,8,352.72,4,1.0,1.4142135623730951,3,44.09,62.352675965029775,3,10,440.90000000000003,4,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,23,53,1.4142135623730951,1.4142135623730954,0.375,88.18,0.25004252423881607,228.0,0,2023-11,2023-12,2024-02,8
91670,16,7027.84,8,2.0,2.0,6,878.48,878.4799999999999,6,6,2635.44,3,Dish Soap,Household Care,Barman-Ahluwalia,439.24,585.65,25.0,365,27,88,1.0,0.9999999999999999,0.75,1756.96,0.24999573123879446,112.0,0,2023-11,2023-12,2024-02,8
336847,13,12180.74,6,1.625,2.065879266282796,6,1522.5925,1935.6875549216543,5,14,13117.72,7,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55,1.2713103177124898,1.27131031771249,0.625,3045.185,0.2500020011046097,2.0,1,2023-11,2023-12,2024-02,8
144124,17,2765.3900000000003,8,2.125,2.4748737341529163,7,345.67375000000004,402.58771033465496,5,6,976.02,3,Detergent,Household Care,Lalla-Srinivasan,162.67,216.89,25.0,365,11,82,1.1646464631307842,1.1646464631307842,0.625,691.3475000000002,0.24998847341970584,185.0,0,2023-11,2023-12,2024-02,8
747801,19,5277.44,10,2.375,1.9955307206712847,5,659.68,554.278612973656,6,6,1666.56,4,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71,0.8402234613352778,0.8402234613352777,0.75,1319.36,0.2500067503712705,151.0,0,2023-11,2023-12,2024-02,8
589812,19,3097.57,8,2.375,2.445841952609133,7,387.19625,398.74561353386696,5,4,652.12,2,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52,1.0298281905722666,1.0298281905722664,0.625,774.3925,0.24998849887288954,204.0,0,2023-11,2023-12,2024-02,8
677542,8,1700.88,4,1.0,1.8516401995451028,4,212.61,393.67722282528433,2,3,637.83,3,Toilet Cleaner,Household Care,Thaman-Lanka,212.61,283.48,25.0,365,10,52,1.8516401995451028,1.8516401995451028,0.25,425.22,0.25,206.0,0,2023-11,2023-12,2024-02,8
604184,35,13914.25,17,4.375,1.9955307206712847,8,1739.28125,793.3232380028693,8,8,3180.4,4,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84,0.4561213075820079,0.456121307582008,1.0,3478.5625,0.2500047163582169,93.0,0,2023-11,2023-12,2024-02,8
697683,9,1113.6599999999999,4,1.125,1.6420805617960927,4,139.20749999999998,203.1910487166485,3,4,494.96,3,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,14,82,1.4596271660409714,1.4596271660409714,0.375,278.41499999999996,0.2500151524334809,223.0,0,2023-11,2023-12,2024-02,8
894539,15,6682.200000000001,6,1.875,2.03100960115899,6,835.2750000000001,904.7741571243068,5,0,0.0,0,Dish Soap,Household Care,"Pall, Sule and Sood",445.48,593.97,25.0,365,14,93,1.0832051206181281,1.083205120618128,0.625,1670.5500000000002,0.24999579103321717,263.0,0,2023-11,2023-12,2024-02,8
739534,18,17902.079999999998,8,2.25,1.9086270308410553,6,2237.7599999999998,1898.24409979328,6,6,5967.36,2,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59,0.8482786803738024,0.8482786803738024,0.75,4475.5199999999995,0.25,42.0,1,2023-11,2023-12,2024-02,8
968887,10,407.0,5,1.25,1.8322507626258087,5,50.875,74.5726060388704,4,7,284.90000000000003,4,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92,1.4658006101006469,1.4658006101006467,0.5,101.75,0.25004606596646395,236.0,0,2023-11,2023-12,2024-02,8
709916,13,438.88,6,1.625,1.8468119248354136,5,54.86,62.34837058244357,5,5,168.8,2,Detergent,Household Care,Varkey LLC,33.76,45.01,25.0,365,30,88,1.1364996460525623,1.1364996460525625,0.625,109.72,0.2499444567873806,245.0,0,2023-11,2023-12,2024-02,8
739448,16,12090.56,8,2.0,2.0,6,1511.32,1511.3199999999997,6,0,0.0,0,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,24,79,1.0,0.9999999999999999,0.75,3022.64,0.25000248126643837,264.0,0,2023-11,2023-12,2024-02,8
700048,22,3108.16,12,2.75,2.2519832529192065,7,388.52,318.16019397242553,7,3,423.84,2,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,0.8189030010615297,0.8189030010615298,0.875,777.04,0.24998672824759782,229.0,0,2023-11,2023-12,2024-02,8
897083,16,15563.04,8,2.0,2.878491668515698,8,1945.38,2799.8800610485346,4,3,2918.07,2,Detergent,Household Care,Dutta-Halder,972.69,1296.92,25.0,365,10,100,1.439245834257849,1.4392458342578491,0.5,3890.76,0.25,100.0,0,2023-11,2023-12,2024-02,8
448752,20,3201.3999999999996,9,2.5,2.32992949004287,6,400.17499999999995,372.95181347116215,6,9,1440.6299999999999,5,Toilet Cleaner,Household Care,Batta-Doctor,160.07,213.43,25.0,365,23,96,0.9319717960171481,0.931971796017148,0.75,800.3499999999999,0.2500117134423465,163.0,0,2023-11,2023-12,2024-02,8
365133,13,11900.85,6,1.625,1.7677669529663689,5,1487.60625,1618.3022570930623,5,7,6408.15,4,Dish Soap,Household Care,Hans Inc,915.45,1220.6,25.0,365,25,60,1.0878565864408425,1.0878565864408423,0.625,2975.2125,0.24999999999999992,35.0,1,2023-11,2023-12,2024-02,8
133542,3,205.46999999999997,2,0.375,0.7440238091428449,2,25.683749999999996,50.958190688193454,2,4,273.96,2,Detergent,Household Care,Edwin-Lall,68.49,91.32,25.0,365,21,72,1.9840634910475865,1.984063491047587,0.25,51.36749999999999,0.25,239.0,0,2023-11,2023-12,2024-02,8
767398,12,265.68,4,1.5,1.6035674514745464,3,33.21,35.50298337564645,4,6,132.84,2,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,15,57,1.0690449676496976,1.0690449676496974,0.5,66.42,0.24999999999999997,250.0,0,2023-11,2023-12,2024-02,8
863930,9,2183.13,5,1.125,1.3562026818605375,3,272.89125,328.97408453891063,4,5,1212.85,2,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72,1.2055134949871444,1.2055134949871447,0.5,764.0955,0.3499919609839756,173.0,0,2023-11,2023-12,2024-02,8
473647,11,473.54999999999995,5,1.375,1.685018016012207,4,59.193749999999994,72.54002558932551,4,7,301.34999999999997,4,Toothpaste,Personal Care,Ben-Ravi,43.05,66.23,35.0,365,18,82,1.2254676480088778,1.225467648008878,0.5,165.7425,0.34999245055110983,233.0,0,2023-11,2023-12,2024-02,8
9436,20,1768.6000000000001,9,2.5,2.5634797778466227,6,221.07500000000002,226.6885167549769,5,7,619.01,3,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,19,76,1.0253919111386491,1.0253919111386491,0.625,619.0100000000001,0.3500183755972069,211.0,0,2023-11,2023-12,2024-02,8
385113,8,6531.04,5,1.0,1.3093073414159542,3,816.38,1068.8923273851567,4,7,5714.66,4,Lotion,Personal Care,"Sampath, Mane and Mody",816.38,1255.97,35.0,365,21,50,1.3093073414159542,1.3093073414159542,0.5,2285.864,0.3500003980986807,47.0,1,2023-11,2023-12,2024-02,8
112390,25,21949.5,12,3.125,2.1671244937540095,7,2743.6875,1902.6919630261452,7,2,1755.96,1,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85,0.693479838001283,0.693479838001283,0.875,7682.325,0.3500007403349275,146.0,0,2023-11,2023-12,2024-02,8
647462,8,2611.36,4,1.0,1.1952286093343936,3,326.42,390.1465226589328,4,12,3917.04,7,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64,1.1952286093343936,1.1952286093343936,0.5,913.9760000000001,0.34999402604643753,75.0,0,2023-11,2023-12,2024-02,8
34200,19,6076.200000000001,10,2.375,1.5979898086569353,5,759.5250000000001,511.0371408084879,7,5,1599.0,3,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75,0.6728378141713411,0.672837814171341,0.875,2126.67,0.35,157.0,0,2023-11,2023-12,2024-02,8
753354,11,4659.16,6,1.375,1.5059406173077154,3,582.395,637.8562078668559,4,6,2541.36,2,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52,1.0952295398601566,1.0952295398601566,0.5,1630.7060000000001,0.3499992326933996,115.0,0,2023-11,2023-12,2024-02,8
490939,9,722.25,6,1.125,1.5526475085202969,4,90.28125,124.59996255875383,4,1,80.25,1,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67,1.3801311186847083,1.3801311186847085,0.5,252.7875,0.3499919002105945,253.0,0,2023-11,2023-12,2024-02,8
672059,16,10763.68,8,2.0,2.0701966780270626,6,1345.46,1392.683411209146,5,2,1345.46,1,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,25,81,1.0350983390135313,1.0350983390135313,0.625,3767.288,0.3500004831057905,167.0,0,2023-11,2023-12,2024-02,8
803607,19,18044.87,9,2.375,2.1339098923270936,5,2255.60875,2026.6382420398104,6,4,3798.92,2,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,21,98,0.898488375716671,0.898488375716671,0.75,6315.7045,0.34999863118703456,78.0,0,2023-11,2023-12,2024-02,8
124290,24,951.5999999999999,11,3.0,2.7255405754769875,7,118.94999999999999,108.06768381766256,6,5,198.25,2,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,23,71,0.9085135251589959,0.908513525158996,0.75,333.06,0.35000000000000003,242.0,0,2023-11,2023-12,2024-02,8
140489,23,14954.600000000002,9,2.875,2.5319388392523003,7,1869.3250000000003,1646.2666332818458,6,7,4551.400000000001,4,Soap,Personal Care,"Biswas, Kapoor and Patel",650.2,1000.31,35.0,365,28,95,0.8806743788703654,0.8806743788703653,0.75,5234.110000000001,0.35000149953514403,63.0,1,2023-11,2023-12,2024-02,8
799688,13,4025.06,9,1.625,1.5059406173077154,5,503.1325,466.2693339308148,7,2,619.24,1,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90,0.9267326875739788,0.9267326875739786,0.875,1408.771,0.35000209934080695,210.0,0,2023-11,2023-12,2024-02,8
859361,15,6485.85,10,1.875,2.4748737341529163,7,810.73125,1070.1106539103796,5,4,1729.56,2,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77,1.3199326582148887,1.3199326582148887,0.625,2270.0475,0.3500045097862362,148.0,0,2023-11,2023-12,2024-02,8
492958,9,757.8000000000001,7,1.125,1.1259916264596033,3,94.72500000000001,94.80849494789861,5,7,589.4000000000001,4,Lotion,Personal Care,Acharya PLC,84.2,129.54,35.0,365,26,88,1.0008814457418695,1.0008814457418695,0.625,265.23,0.3500077196232823,213.0,0,2023-11,2023-12,2024-02,8
63769,17,14927.190000000002,8,2.125,2.3566016694748027,5,1865.8987500000003,2069.2612279157406,4,2,1756.14,1,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69,1.108989020929319,1.1089890209293192,0.5,5224.516500000001,0.3500014805164041,145.0,0,2023-11,2023-12,2024-02,8
684939,17,12375.150000000001,8,2.125,2.4748737341529163,6,1546.8937500000002,1801.5843347766158,4,8,5823.6,4,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",727.95,1119.92,35.0,365,22,50,1.1646464631307842,1.1646464631307842,0.5,4331.302500000001,0.34999821415815413,43.0,1,2023-11,2023-12,2024-02,8
219598,20,7341.599999999999,8,2.5,2.7255405754769875,8,917.6999999999999,1000.4914344460926,5,0,0.0,0,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83,1.090216230190795,1.0902162301907952,0.625,2569.5599999999995,0.35000177072635197,265.0,0,2023-11,2023-12,2024-02,8
140154,22,3766.3999999999996,11,2.75,2.3145502494313788,6,470.79999999999995,396.251002702652,6,9,1540.7999999999997,5,Shampoo,Personal Care,Malhotra LLC,171.2,263.38,35.0,365,24,59,0.841654636156865,0.841654636156865,0.75,1318.24,0.34998860961348627,161.0,0,2023-11,2023-12,2024-02,8
449106,18,873.8999999999999,9,2.25,2.187627547301936,5,109.23749999999998,106.209317421509,5,3,145.64999999999998,1,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,30,95,0.9722789099119716,0.9722789099119717,0.625,305.86499999999995,0.3499799169902263,248.0,0,2023-11,2023-12,2024-02,8
256051,17,6815.64,7,2.125,2.356601669474803,7,851.955,944.808741325838,5,10,4009.2000000000003,5,Lotion,Personal Care,"Mannan, Naidu and Sama",400.92,616.8,35.0,365,17,100,1.1089890209293192,1.108989020929319,0.625,2385.474,0.3499999999999999,73.0,0,2023-11,2023-12,2024-02,8
615545,10,4481.6,6,1.25,1.5811388300841898,4,560.2,708.6031780905305,4,14,6274.240000000001,6,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,20,67,1.2649110640673518,1.2649110640673518,0.5,1568.56,0.35000290073678714,37.0,1,2023-11,2023-12,2024-02,8
366066,11,10104.380000000001,6,1.375,1.8468119248354136,5,1263.0475000000001,1696.4444979153145,4,5,4592.900000000001,2,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,16,52,1.3431359453348461,1.3431359453348464,0.5,3536.5330000000004,0.35,62.0,1,2023-11,2023-12,2024-02,8
600767,13,9391.46,5,1.625,1.5059406173077154,3,1173.9325,1087.9216207554396,5,10,7224.199999999999,4,Toothpaste,Personal Care,Balan Group,722.42,1111.42,35.0,365,22,68,0.9267326875739788,0.9267326875739786,0.625,3287.011,0.3500026992496087,27.0,1,2023-11,2023-12,2024-02,8
784827,24,6582.0,13,3.0,2.9277002188455996,9,822.75,802.9217850184057,6,1,274.25,1,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77,0.9759000729485332,0.9759000729485332,0.75,1974.6,0.30000765716327626,238.0,0,2023-11,2023-12,2024-02,8
6405,12,2838.12,7,1.5,2.2677868380553634,6,354.765,536.3542650684739,4,3,709.53,2,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,11,81,1.511857892036909,1.5118578920369086,0.5,851.4359999999999,0.2999970402817652,201.0,0,2023-11,2023-12,2024-02,8
853932,12,11294.28,7,1.5,1.4142135623730951,3,1411.785,1331.0436627699332,5,9,8470.710000000001,4,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,21,94,0.9428090415820635,0.9428090415820632,0.625,3388.284,0.3000014874754566,15.0,1,2023-11,2023-12,2024-02,8
970529,27,22340.88,11,3.375,2.065879266282796,6,2792.61,1709.3911400930367,7,7,5792.08,4,Diapers,Baby Care,"Kurian, Patla and Sanghvi",827.44,1182.06,30.0,365,19,84,0.6121123751949026,0.6121123751949025,0.875,6702.264,0.3000016919614909,44.0,1,2023-11,2023-12,2024-02,8
51036,47,43785.67,22,5.875,3.6815175442433286,10,5473.20875,3429.738559392528,7,4,3726.44,2,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86,0.626641284126524,0.6266412841265241,0.875,13135.701,0.29999924861181027,81.0,0,2023-11,2023-12,2024-02,8
820973,22,2519.44,12,2.75,3.1509635714446826,9,314.93,360.84834820184506,7,9,1030.68,5,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56,1.1458049350707937,1.1458049350707937,0.875,755.832,0.3,181.0,0,2023-11,2023-12,2024-02,8
367391,15,14093.25,8,1.875,1.9594095320493148,5,1761.65625,1840.9632258369334,5,10,9395.5,4,Baby Wipes,Baby Care,Talwar and Sons,939.55,1342.21,30.0,365,18,52,1.045018417092968,1.0450184170929677,0.625,4227.975,0.2999977648803094,11.0,1,2023-11,2023-12,2024-02,8
433521,21,6747.93,11,2.625,2.559994419636775,6,843.49125,822.603006861885,5,13,4177.29,6,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58,0.9752359693854382,0.9752359693854381,0.625,2024.3790000000001,0.299995643081213,69.0,0,2023-11,2023-12,2024-02,8
927651,9,3840.4800000000005,5,1.125,1.246423454758225,3,480.06000000000006,531.8738166144298,5,3,1280.16,2,Baby Wipes,Baby Care,Narula Group,426.72,609.6,30.0,365,15,60,1.1079319597850887,1.1079319597850887,0.625,1152.144,0.3,170.0,0,2023-11,2023-12,2024-02,8
930284,11,2084.17,5,1.375,2.1339098923270936,6,260.52125,404.3119072992144,4,6,1136.8200000000002,3,Baby Food,Baby Care,"Garg, Saraf and Dutta",189.47,270.67,30.0,365,20,58,1.5519344671469772,1.551934467146977,0.5,625.2510000000001,0.29999630546421846,177.0,0,2023-11,2023-12,2024-02,8
4452,25,4247.0,13,3.125,2.948970764763288,8,530.875,500.9711535179873,6,5,849.4,2,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100,0.9436706447242521,0.9436706447242521,0.75,1274.1,0.3000123614487618,189.0,0,2023-11,2023-12,2024-02,8
82484,11,10063.68,5,1.375,2.1998376563477846,6,1257.96,2012.5874750394614,3,4,3659.52,3,Baby Food,Baby Care,Mallick PLC,914.88,1306.97,30.0,365,12,73,1.5998819318892978,1.599881931889298,0.375,3019.1040000000003,0.2999992348714967,82.0,0,2023-11,2023-12,2024-02,8
440875,15,4125.45,8,1.875,1.807721533549109,4,515.68125,497.17765337201143,5,1,275.03,1,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80,0.9641181512261915,0.9641181512261915,0.625,1237.635,0.30000000000000004,237.0,0,2023-11,2023-12,2024-02,8
432617,20,17263.6,11,2.5,2.32992949004287,6,2157.95,2011.1485372152044,6,3,2589.54,2,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97,0.9319717960171481,0.9319717960171481,0.75,5179.079999999999,0.2999975671270203,114.0,0,2023-11,2023-12,2024-02,8
953175,12,2702.52,5,1.5,2.1380899352993947,6,337.815,481.51923432877675,4,9,2026.8899999999999,4,Baby Food,Baby Care,Sehgal-Nagarajan,225.21,321.73,30.0,365,11,73,1.4253932901995965,1.4253932901995967,0.5,810.7560000000001,0.3000031081963137,132.0,0,2023-11,2023-12,2024-02,8
57405,7,4253.69,4,0.875,1.6420805617960927,4,531.71125,997.8430949866315,2,7,4253.69,3,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64,1.8766634991955347,1.8766634991955344,0.25,1276.1069999999997,0.30000000000000004,68.0,0,2023-11,2023-12,2024-02,8
707935,20,16418.0,9,2.5,2.390457218668787,6,2052.25,1962.3263308052074,5,6,4925.4,3,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97,0.9561828874675149,0.9561828874675149,0.625,5746.3,0.3499984163684161,56.0,1,2023-11,2023-12,2024-02,8
942001,23,15445.65,9,2.875,3.5228843701879122,8,1930.70625,2365.7929987996927,4,8,5372.4,5,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84,1.225351085282752,1.2253510852827523,0.5,5405.9775,0.3499975802158449,51.0,1,2023-11,2023-12,2024-02,8
585299,13,10392.98,8,1.625,1.9226098333849675,5,1299.1225,1537.049657397946,5,6,4796.76,4,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,35.0,365,13,50,1.1831445128522877,1.1831445128522877,0.625,3637.5429999999997,0.35000081304779096,58.0,1,2023-11,2023-12,2024-02,8
120385,9,5381.19,4,1.125,2.1001700611413083,6,672.64875,1255.7126812569995,3,2,1195.82,2,Pet Treats,Pet Care,Dubey-Sarin,597.91,919.86,35.0,365,28,73,1.8668178321256075,1.8668178321256073,0.375,1883.4165,0.3499989128780467,174.0,0,2023-11,2023-12,2024-02,8
52729,15,4740.299999999999,8,1.875,1.3562026818605375,4,592.5374999999999,428.58717152156703,7,0,0.0,0,Cat Food,Pet Care,Saini LLC,316.02,486.18,35.0,365,25,100,0.7233080969922867,0.7233080969922867,0.875,1659.1049999999998,0.3499938294458843,266.0,0,2023-11,2023-12,2024-02,8
661577,20,14419.000000000002,10,2.5,1.9272482233188633,5,1802.3750000000002,1389.4496066017343,6,4,2883.8,2,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95,0.7708992893275453,0.7708992893275451,0.75,5046.650000000001,0.34999774602172834,104.0,0,2023-11,2023-12,2024-02,8
951463,13,10236.199999999999,6,1.625,1.8468119248354136,5,1279.5249999999999,1454.1797096154046,5,4,3149.6,2,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,16,82,1.1364996460525623,1.1364996460525623,0.625,3582.6699999999996,0.34999752348561153,94.0,0,2023-11,2023-12,2024-02,8
373536,8,3953.36,3,1.0,1.4142135623730951,3,494.17,698.8619161179124,3,8,3953.36,4,Dog Food,Pet Care,Chauhan-Sabharwal,494.17,760.26,35.0,365,14,64,1.4142135623730951,1.4142135623730951,0.375,1383.6760000000002,0.3499986846605109,74.0,0,2023-11,2023-12,2024-02,8
243235,20,2180.6000000000004,9,2.5,2.5634797778466227,7,272.57500000000005,279.49620017861736,5,2,218.06,2,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71,1.0253919111386491,1.0253919111386491,0.625,763.2100000000002,0.35000596160724934,241.0,0,2023-11,2023-12,2024-02,8
564692,8,1725.2,5,1.0,1.3093073414159542,3,215.65,282.35212817635056,4,7,1509.5500000000002,3,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,25,82,1.3093073414159542,1.3093073414159544,0.5,603.82,0.3500015070681496,162.0,0,2023-11,2023-12,2024-02,8
131748,20,1627.0,12,2.5,2.6726124191242437,8,203.375,217.41702029575725,7,3,244.04999999999998,2,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53,1.0690449676496976,1.0690449676496976,0.875,569.45,0.34998002397123457,240.0,0,2023-11,2023-12,2024-02,8
256783,10,9065.4,5,1.25,1.9086270308410551,5,1133.175,1730.24674853865,3,17,15411.18,8,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98,1.5269016246728442,1.5269016246728442,0.375,3172.89,0.3500014340207073,1.0,1,2023-11,2023-12,2024-02,8
186168,17,14939.599999999999,9,2.125,2.5877458475338284,6,1867.4499999999998,2274.1110508127276,5,7,6151.599999999999,3,Dog Food,Pet Care,"Parekh, Lad and Kadakia",878.8,1352.0,35.0,365,13,75,1.217762751780625,1.2177627517806249,0.625,5228.86,0.35000000000000003,38.0,1,2023-11,2023-12,2024-02,8
537274,14,9837.94,8,1.75,2.49284690951645,7,1229.7425,1751.7484517863045,5,10,7027.1,6,Pet Treats,Pet Care,Lal-Chauhan,702.71,1081.09,35.0,365,17,67,1.4244839482951142,1.4244839482951142,0.625,3443.2790000000005,0.3499986125114467,32.0,1,2023-11,2023-12,2024-02,8
525531,10,8311.0,5,1.25,1.2817398889233114,3,1038.875,1065.2540216841642,5,3,2493.3,2,Dog Food,Pet Care,Sandal PLC,831.1,1278.62,35.0,365,28,65,1.0253919111386491,1.0253919111386491,0.625,2908.85,0.3500023462795826,118.0,0,2023-11,2023-12,2024-02,8
913428,18,7059.960000000001,8,2.25,1.4880476182856899,5,882.4950000000001,583.6420368440133,7,4,1568.88,2,Pet Treats,Pet Care,Narayanan-Kumar,392.22,603.42,35.0,365,30,98,0.6613544970158621,0.6613544970158621,0.875,2470.9860000000003,0.3500049716615292,159.0,0,2023-11,2023-12,2024-02,8
757274,8,786.56,5,1.0,0.9258200997725514,2,98.32,91.02663220963724,5,10,983.1999999999999,5,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,35.0,365,27,95,0.9258200997725514,0.9258200997725513,0.625,275.296,0.3499933888668518,184.0,0,2023-11,2023-12,2024-02,8
726958,25,22187.0,11,3.125,2.748376143938713,8,2773.375,2439.1288602227287,6,9,7987.32,4,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,0.8794803660603882,0.879480366060388,0.75,7765.45,0.3499981689676639,19.0,1,2023-11,2023-12,2024-02,8
642612,14,7238.419999999999,7,1.75,1.8322507626258087,5,904.8024999999999,947.3286118004216,5,7,3619.21,4,Pet Treats,Pet Care,Pillay-Ahuja,517.03,795.43,35.0,365,16,57,1.0470004357861764,1.0470004357861762,0.625,2533.4469999999997,0.3499993714091749,83.0,0,2023-11,2023-12,2024-02,8
613942,13,7085.0,7,1.625,1.9955307206712847,6,885.625,1087.5642427658502,6,13,7085.0,6,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72,1.2280189050284829,1.2280189050284829,0.75,2479.75,0.3499988073372612,31.0,1,2023-11,2023-12,2024-02,8
784673,6,2948.34,3,0.75,1.4880476182856899,4,368.5425,731.2117191494051,2,4,1965.56,2,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84,1.9840634910475865,1.9840634910475863,0.25,1031.919,0.34999603164104875,136.0,0,2023-11,2023-12,2024-02,8
425341,12,5835.36,4,1.5,2.2677868380553634,6,729.42,1102.779383609562,3,8,3890.24,4,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,1.511857892036909,1.511857892036909,0.375,2042.3759999999997,0.34999732663209115,77.0,0,2023-11,2023-12,2024-02,8
771228,15,1247.7,8,1.875,1.8850918886280927,5,155.9625,156.80194329608474,5,12,998.1600000000001,5,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,25,73,1.0053823406016495,1.0053823406016493,0.625,436.695,0.3500039071657419,183.0,0,2023-11,2023-12,2024-02,8
760828,19,10705.550000000001,9,2.375,2.445841952609133,7,1338.1937500000001,1378.1096481976163,5,1,563.45,1,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",563.45,866.85,35.0,365,23,93,1.0298281905722666,1.0298281905722666,0.625,3746.9425000000006,0.35000288400530655,216.0,0,2023-11,2023-12,2024-02,8
723678,27,18237.420000000002,12,3.375,3.2923070504261465,10,2279.6775000000002,2223.821720280845,6,5,3377.3,2,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97,0.9754983853114508,0.9754983853114507,0.75,6383.097000000001,0.35000048115322807,88.0,0,2023-11,2023-12,2024-02,8
451812,22,11678.7,11,2.75,2.3754698783308417,7,1459.8375,1261.0181849119272,6,10,5308.5,5,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63,0.8638072284839424,0.8638072284839423,0.75,2335.74,0.1999969859545481,52.0,1,2023-11,2023-12,2024-02,8
677169,20,5220.599999999999,11,2.5,2.7774602993176543,7,652.5749999999999,725.0004619308872,6,3,783.0899999999999,2,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77,1.1109841197270618,1.1109841197270618,0.75,1044.12,0.20000612951668775,195.0,0,2023-11,2023-12,2024-02,8
