product_id,hist_total_quantity,hist_total_revenue,hist_total_orders,hist_mean_monthly_quantity,hist_std_monthly_quantity,hist_max_monthly_quantity,hist_mean_monthly_revenue,hist_std_monthly_revenue,hist_active_months,future_3m_quantity,future_3m_revenue,future_3m_orders,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,hist_demand_cv,hist_revenue_cv,hist_sales_frequency,estimated_hist_profit,discount_rate,high_future_performance,cutoff_month,target_start_month,target_end_month,fold_id
847349,17,13278.36,7,2.125,2.1671244937540095,6,1659.795,1692.6975995813816,5,5,3905.4,2,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69,1.0198232911783573,1.0198232911783573,0.625,3319.59,0.25,0,2023-10,2023-11,2024-01,8
871592,12,10443.48,5,1.5,2.2677868380553634,5,1305.435,1973.6322072912021,3,4,3481.16,2,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50,1.511857892036909,1.511857892036909,0.375,2610.87,0.2500021544480736,0,2023-10,2023-11,2024-01,8
284460,8,4047.6,4,1.0,1.4142135623730951,3,505.95,715.5213518826674,3,2,1011.9,1,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",505.95,674.6,25.0,3,21,85,1.4142135623730951,1.4142135623730951,0.375,1011.9,0.25000000000000006,0,2023-10,2023-11,2024-01,8
473929,11,4842.09,7,1.375,1.7677669529663689,4,605.26125,778.153335026266,4,4,1760.76,2,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70,1.2856486930664501,1.2856486930664501,0.5,1210.5225,0.24999999999999994,0,2023-10,2023-11,2024-01,8
77308,13,2902.51,7,1.625,1.685018016012207,5,362.81375,376.2139724350455,5,11,2455.9700000000003,7,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91,1.0369341636998197,1.0369341636998197,0.625,725.6275,0.24999160200208267,0,2023-10,2023-11,2024-01,8
654297,11,145.75,5,1.375,1.9226098333849673,4,18.21875,25.474580292350815,3,4,53.0,3,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,20,86,1.398261697007249,1.3982616970072488,0.375,36.4375,0.2501414827391059,0,2023-10,2023-11,2024-01,8
70969,12,7580.400000000001,7,1.5,1.7728105208558367,5,947.5500000000001,1119.884406024632,5,0,0.0,0,Carrots,Fruits & Vegetables,Mohan Group,631.7,842.27,25.0,3,25,96,1.1818736805705579,1.1818736805705576,0.625,1895.1,0.2500029681693518,0,2023-10,2023-11,2024-01,8
552883,11,9769.76,6,1.375,1.5979898086569355,4,1221.22,1419.2706284567435,4,5,4440.8,2,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",888.16,1184.21,25.0,3,18,94,1.1621744062959531,1.1621744062959527,0.5,2442.44,0.24999788888795066,1,2023-10,2023-11,2024-01,8
952124,13,1652.04,7,1.625,1.6850180160122072,5,206.505,214.13208947483128,6,7,889.56,3,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50,1.03693416369982,1.0369341636998197,0.75,413.01,0.25,0,2023-10,2023-11,2024-01,8
397973,20,14574.6,10,2.5,2.3904572186687876,6,1821.825,1741.9978889605054,5,5,3643.65,3,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82,0.956182887467515,0.9561828874675149,0.625,3643.65,0.24999999999999997,0,2023-10,2023-11,2024-01,8
555121,18,6388.380000000001,9,2.25,1.9086270308410553,5,798.5475000000001,677.390819515799,6,15,5323.650000000001,7,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,25.0,3,30,67,0.8482786803738024,0.8482786803738023,0.75,1597.0950000000003,0.24999471693328534,1,2023-10,2023-11,2024-01,8
818522,19,1825.71,8,2.375,2.774243783705493,7,228.21375,266.5770851762608,5,6,576.54,3,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90,1.168102645770734,1.168102645770734,0.625,365.142,0.19998334859711928,0,2023-10,2023-11,2024-01,8
462526,9,4049.7300000000005,5,1.125,1.6420805617960927,4,506.21625000000006,738.8869903913878,3,2,899.94,1,Curd,Dairy & Breakfast,Pau and Sons,449.97,562.46,20.0,7,25,69,1.4596271660409714,1.4596271660409712,0.375,809.946,0.19999644419158696,0,2023-10,2023-11,2024-01,8
376447,11,7973.24,5,1.375,1.8468119248354136,5,996.655,1338.6431555977013,4,4,2899.36,2,Butter,Dairy & Breakfast,Gara and Sons,724.84,906.05,20.0,7,17,64,1.3431359453348461,1.3431359453348464,0.5,1594.648,0.19999999999999993,0,2023-10,2023-11,2024-01,8
217710,15,878.85,8,1.875,1.807721533549109,4,109.85625,105.91440465064231,5,3,175.77,2,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53,0.9641181512261915,0.9641181512261916,0.625,175.77,0.20002730748225003,0,2023-10,2023-11,2024-01,8
146840,9,7081.65,5,1.125,1.457737973711325,4,885.20625,1147.0211246147562,4,7,5507.950000000001,3,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89,1.2957670877434,1.2957670877434002,0.5,1416.33,0.1999979665704176,1,2023-10,2023-11,2024-01,8
89084,25,14970.750000000002,12,3.125,2.416461403433896,8,1871.3437500000002,1447.04958221832,7,7,4191.81,4,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,0.7732676490988467,0.7732676490988466,0.875,2994.1500000000005,0.20000267186790277,0,2023-10,2023-11,2024-01,8
888807,7,1614.06,3,0.875,1.246423454758225,3,201.7575,287.4003201981515,3,1,230.58,1,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91,1.4244839482951142,1.4244839482951144,0.375,322.81199999999995,0.2000138778059189,0,2023-10,2023-11,2024-01,8
136533,18,14871.78,10,2.25,1.4880476182856899,5,1858.9725,1229.4398227038198,8,2,1652.42,1,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75,0.6613544970158621,0.6613544970158621,1.0,2974.356,0.19999806344165144,0,2023-10,2023-11,2024-01,8
714999,11,9707.61,7,1.375,1.3024701806293193,3,1213.45125,1149.4429591071803,5,0,0.0,0,Bread,Dairy & Breakfast,Kala Group,882.51,1103.14,20.0,7,27,81,0.9472510404576867,0.9472510404576865,0.625,1941.5220000000002,0.20000181300650877,0,2023-10,2023-11,2024-01,8
382511,14,9835.56,8,1.75,1.2817398889233114,4,1229.445,900.4735415641832,7,18,12645.72,9,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88,0.7324227936704636,0.7324227936704637,0.875,1967.1119999999999,0.19999544507327738,1,2023-10,2023-11,2024-01,8
15314,17,9840.45,10,2.125,1.4577379737113252,4,1230.05625,843.8116260828004,7,5,2894.25,2,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,30,91,0.6859943405700354,0.6859943405700352,0.875,1968.09,0.19999723588921434,0,2023-10,2023-11,2024-01,8
67197,16,8835.2,8,2.0,2.6186146828319083,6,1104.4,1445.99902785978,4,3,1656.6000000000001,2,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79,1.3093073414159542,1.3093073414159542,0.5,1767.04,0.19999999999999993,0,2023-10,2023-11,2024-01,8
880510,27,25688.61,14,3.375,1.8468119248354136,7,3211.07625,1757.1122696461578,8,9,8562.869999999999,4,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54,0.547203533284567,0.5472035332845671,1.0,5137.722,0.2000016816756216,1,2023-10,2023-11,2024-01,8
41853,7,6373.08,3,0.875,1.3562026818605373,3,796.635,1234.7411696731078,3,13,11835.720000000001,8,Curd,Dairy & Breakfast,Handa PLC,910.44,1138.05,20.0,7,14,92,1.5499459221263283,1.5499459221263288,0.375,1274.616,0.19999999999999993,1,2023-10,2023-11,2024-01,8
257719,19,5352.870000000001,9,2.375,2.8252686345094435,7,669.1087500000001,795.9629324003457,5,0,0.0,0,Eggs,Dairy & Breakfast,Chaudhuri PLC,281.73,352.16,20.0,7,17,93,1.1895867934776605,1.1895867934776605,0.625,1070.5740000000003,0.1999943207632894,0,2023-10,2023-11,2024-01,8
891833,7,3452.33,5,0.875,0.8345229603962802,2,431.54125,411.57837883784146,5,6,2959.14,4,Curd,Dairy & Breakfast,Mani PLC,493.19,616.49,20.0,7,11,69,0.9537405261671773,0.9537405261671774,0.625,690.466,0.2000032441726549,0,2023-10,2023-11,2024-01,8
741341,10,9238.4,6,1.25,1.4880476182856899,4,1154.8,1374.717911677052,4,3,2771.52,1,Eggs,Dairy & Breakfast,Prasad LLC,923.84,1154.8,20.0,7,13,62,1.190438094628552,1.1904380946285522,0.5,1847.68,0.19999999999999993,0,2023-10,2023-11,2024-01,8
500739,15,5399.700000000001,8,1.875,2.356601669474803,5,674.9625000000001,848.3294689775397,4,2,719.96,1,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81,1.256854223719895,1.256854223719895,0.5,1079.94,0.20000888928396818,0,2023-10,2023-11,2024-01,8
500633,17,2626.5,9,2.125,1.7268882005337975,5,328.3125,266.80422698247173,6,7,1081.5,4,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,0.8126532708394342,0.8126532708394342,0.75,525.3,0.19997928748964378,0,2023-10,2023-11,2024-01,8
799952,13,11994.32,6,1.625,1.9226098333849675,5,1499.29,1773.8767366743061,4,7,6458.4800000000005,3,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66,1.1831445128522877,1.1831445128522875,0.5,2398.864,0.19999999999999998,1,2023-10,2023-11,2024-01,8
798639,14,2957.5,7,1.75,1.7525491637693282,4,369.6875,370.2260108462706,5,7,1478.75,3,Eggs,Dairy & Breakfast,Subramaniam LLC,211.25,264.06,20.0,7,12,78,1.0014566650110448,1.0014566650110446,0.625,591.5,0.19999242596379613,0,2023-10,2023-11,2024-01,8
329351,16,4973.92,8,2.0,2.2038926600773587,5,621.74,685.1241112382485,4,4,1243.48,2,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",310.87,388.59,20.0,7,23,95,1.1019463300386794,1.1019463300386794,0.5,994.784,0.2000051468128361,0,2023-10,2023-11,2024-01,8
833557,17,7188.790000000001,10,2.125,1.9594095320493148,6,898.5987500000001,828.5755088176938,6,9,3805.8300000000004,4,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",422.87,528.59,20.0,7,27,69,0.9220750739055599,0.9220750739055599,0.75,1437.7580000000003,0.20000378365084473,0,2023-10,2023-11,2024-01,8
324809,16,9728.0,7,2.0,2.138089935299395,6,1216.0,1299.9586806620323,5,7,4256.0,4,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76,1.0690449676496976,1.0690449676496976,0.625,1945.6,0.2,0,2023-10,2023-11,2024-01,8
337168,21,11455.29,9,2.625,2.1339098923270936,6,1431.91125,1164.0265071655062,6,2,1090.98,2,Eggs,Dairy & Breakfast,Dasgupta PLC,545.49,681.86,20.0,7,25,98,0.8129180542198452,0.8129180542198451,0.75,2291.058,0.19999706684656673,0,2023-10,2023-11,2024-01,8
659290,25,7983.5,11,3.125,2.6423744732991308,8,997.9375,843.8158643033441,6,5,1596.6999999999998,2,Cheese,Dairy & Breakfast,Kapadia-D’Alia,319.34,399.17,20.0,7,18,66,0.8455598314557219,0.8455598314557216,0.75,1596.7,0.19998997920685432,0,2023-10,2023-11,2024-01,8
883013,21,20787.48,11,2.625,2.2638462845343543,7,2598.435,2240.9361601348664,6,3,2969.64,1,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,0.8624176322035636,0.8624176322035635,0.75,4157.496,0.19999999999999996,0,2023-10,2023-11,2024-01,8
839170,17,8187.71,11,2.125,1.807721533549109,5,1023.46375,870.6529222032574,6,3,1444.8899999999999,2,Curd,Dairy & Breakfast,Shetty and Sons,481.63,602.04,20.0,7,11,59,0.8506924863760513,0.8506924863760513,0.75,1637.5420000000001,0.20000332203840274,0,2023-10,2023-11,2024-01,8
455083,11,10549.11,6,1.375,1.5979898086569353,4,1318.63875,1532.4882064000874,4,7,6713.07,3,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63,1.162174406295953,1.1621744062959527,0.5,2109.822,0.19999833160932964,1,2023-10,2023-11,2024-01,8
183929,12,8864.880000000001,6,1.5,1.4142135623730951,3,1108.1100000000001,1044.7361270675003,5,8,5909.92,5,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",738.74,923.42,20.0,7,20,73,0.9428090415820635,0.9428090415820634,0.625,1772.9760000000003,0.19999566827662382,1,2023-10,2023-11,2024-01,8
592784,11,3083.8500000000004,6,1.375,1.1877349391654208,3,385.48125000000005,332.98149019502574,6,5,1401.75,2,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",280.35,431.31,35.0,90,27,64,0.8638072284839424,0.8638072284839423,0.75,1079.3475,0.3500034777770049,0,2023-10,2023-11,2024-01,8
578097,4,1070.44,3,0.5,0.7559289460184545,2,133.805,202.2941452439986,3,8,2140.88,4,Nuts,Snacks & Munchies,Jha Group,267.61,411.71,35.0,90,22,75,1.511857892036909,1.5118578920369088,0.375,374.654,0.35000364334118667,0,2023-10,2023-11,2024-01,8
487065,18,6744.24,10,2.25,2.3145502494313788,6,843.03,867.2156874569489,5,9,3372.12,4,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87,1.0286889997472795,1.0286889997472795,0.625,2360.484,0.34999913259198856,0,2023-10,2023-11,2024-01,8
734789,7,2770.74,5,0.875,1.4577379737113252,4,346.3425,577.0018447544167,3,15,5937.3,8,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",395.82,608.95,35.0,90,22,66,1.665986255670086,1.6659862556700857,0.375,969.7589999999999,0.3499958945726251,1,2023-10,2023-11,2024-01,8
949818,20,9661.0,11,2.5,2.0701966780270626,5,1207.625,1000.0085053209726,6,6,2898.3,3,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76,0.828078671210825,0.8280786712108251,0.75,3381.35,0.3499966359415999,0,2023-10,2023-11,2024-01,8
690565,12,11415.24,7,1.5,1.414213562373095,3,1426.905,1345.298935478654,5,7,6658.889999999999,4,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,15,56,0.9428090415820632,0.9428090415820632,0.625,3995.334,0.3499989750527848,1,2023-10,2023-11,2024-01,8
961614,8,1817.76,4,1.0,1.0690449676496976,2,227.22,242.90839754936428,4,15,3408.2999999999997,6,Chocolates,Snacks & Munchies,Goda Inc,227.22,349.57,35.0,90,26,99,1.0690449676496976,1.0690449676496976,0.5,636.216,0.3500014303286895,0,2023-10,2023-11,2024-01,8
361361,16,13219.36,7,2.0,1.414213562373095,4,1652.42,1168.437387368275,6,12,9914.52,4,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64,0.7071067811865475,0.7071067811865476,0.75,4626.776000000001,0.3499988199104705,1,2023-10,2023-11,2024-01,8
291238,10,7460.299999999999,5,1.25,2.7645717829090897,8,932.5374999999999,2062.4534872036684,3,6,4476.18,3,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68,2.211657426327272,2.2116574263272724,0.375,2611.1049999999996,0.35000087127746704,1,2023-10,2023-11,2024-01,8
654623,15,6332.1,10,1.875,3.044315545875155,9,791.5125,1285.1273645357383,5,16,6754.24,7,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,1.6236349578000826,1.623634957800083,0.625,2216.235,0.3500038494110402,1,2023-10,2023-11,2024-01,8
313754,18,2458.7999999999997,8,2.25,3.1052950170405937,9,307.34999999999997,424.18329932774515,4,5,683.0,2,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,25,67,1.3801311186847083,1.3801311186847087,0.5,860.5799999999998,0.3499881037354271,0,2023-10,2023-11,2024-01,8
563740,16,1541.28,8,2.0,1.851640199545103,5,192.66,178.36850042217975,6,6,577.98,4,Chips,Snacks & Munchies,Mann-Kapadia,96.33,148.2,35.0,90,20,61,0.9258200997725515,0.9258200997725514,0.75,539.448,0.35,0,2023-10,2023-11,2024-01,8
378230,12,1997.04,5,1.5,1.4142135623730951,3,249.63,235.35342105013046,5,2,332.84,1,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76,0.9428090415820635,0.9428090415820634,0.625,698.9639999999999,0.349998047103855,0,2023-10,2023-11,2024-01,8
658389,13,1983.15,6,1.625,1.1877349391654208,3,247.89375,181.18896496968495,6,10,1525.5,4,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",152.55,234.69,35.0,90,22,68,0.730913808717182,0.730913808717182,0.75,694.1025,0.3499936085900549,0,2023-10,2023-11,2024-01,8
990993,7,1845.8999999999999,4,0.875,1.1259916264596033,3,230.73749999999998,296.92399189739734,4,10,2637.0,4,Chocolates,Snacks & Munchies,Guha-Subramaniam,263.7,405.69,35.0,90,22,61,1.2868475730966895,1.2868475730966893,0.5,646.0649999999999,0.3499963025955779,0,2023-10,2023-11,2024-01,8
762527,14,9661.12,6,1.75,2.2519832529192065,6,1207.64,1554.0486031744863,4,6,4140.4800000000005,3,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,23,71,1.2868475730966895,1.2868475730966895,0.5,3381.3920000000003,0.34999905807885767,0,2023-10,2023-11,2024-01,8
952168,8,1895.6,4,1.0,2.0701966780270626,6,236.95,490.5331028585125,3,13,3080.35,5,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,28,79,2.0701966780270626,2.0701966780270626,0.375,663.46,0.35000274318318986,0,2023-10,2023-11,2024-01,8
542300,10,2553.5,6,1.25,2.187627547301936,6,319.1875,558.6106942035494,3,5,1276.75,3,Popcorn,Snacks & Munchies,Gulati-Tandon,255.35,392.85,35.0,90,11,66,1.750102037841549,1.750102037841549,0.375,893.725,0.3500063637520683,0,2023-10,2023-11,2024-01,8
602241,13,12695.15,6,1.625,1.7677669529663687,5,1586.89375,1726.3128179193077,5,10,9765.5,5,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75,1.0878565864408423,1.0878565864408425,0.625,4443.3025,0.34999800316830637,1,2023-10,2023-11,2024-01,8
587420,6,2144.52,3,0.75,1.7525491637693282,5,268.065,626.3961221144333,2,0,0.0,0,Cookies,Snacks & Munchies,Raj and Sons,357.42,549.88,35.0,90,22,50,2.336732218359104,2.336732218359104,0.25,750.582,0.3500036371571979,0,2023-10,2023-11,2024-01,8
491521,14,7788.900000000001,9,1.75,1.2817398889233114,4,973.6125000000001,713.0959872024844,7,4,2225.4,3,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98,0.7324227936704636,0.7324227936704637,0.875,2726.115,0.34999766333302174,0,2023-10,2023-11,2024-01,8
914071,8,2375.52,4,1.0,1.3093073414159542,3,296.94,388.7857219600534,4,8,2375.5199999999995,3,Chips,Snacks & Munchies,Datta Ltd,296.94,456.83,35.0,90,25,90,1.3093073414159542,1.3093073414159542,0.5,831.432,0.3499989055009522,0,2023-10,2023-11,2024-01,8
832348,13,10808.59,7,1.625,2.1998376563477846,5,1351.07375,1829.0110226172385,4,5,4157.15,3,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79,1.3537462500601751,1.3537462500601751,0.5,3783.0065000000004,0.3499984364250422,0,2023-10,2023-11,2024-01,8
567671,4,1673.92,4,0.5,0.5345224838248488,1,209.24,223.68696903102273,4,9,3766.32,4,Biscuits,Snacks & Munchies,Nagar LLC,418.48,643.82,35.0,90,12,90,1.0690449676496976,1.0690449676496976,0.5,585.8720000000001,0.35000465968749034,0,2023-10,2023-11,2024-01,8
481843,7,2083.76,3,0.875,1.246423454758225,3,260.47,371.0353340124284,3,6,1786.08,3,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",297.68,457.97,35.0,90,10,88,1.4244839482951142,1.424483948295114,0.375,729.316,0.3500010917745704,0,2023-10,2023-11,2024-01,8
991434,9,2138.58,5,1.125,1.1259916264596033,3,267.3225,267.55813027933095,5,7,1663.34,3,Cookies,Snacks & Munchies,Mital-Oza,237.62,365.57,35.0,90,12,87,1.0008814457418695,1.0008814457418698,0.625,748.503,0.35000136772711105,0,2023-10,2023-11,2024-01,8
540618,13,4121.65,7,1.625,1.9226098333849673,5,515.20625,609.5634476747039,5,7,2219.3500000000004,4,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,28,87,1.1831445128522875,1.1831445128522877,0.625,1442.5775,0.35000102507329267,0,2023-10,2023-11,2024-01,8
319388,12,7893.599999999999,5,1.5,2.2677868380553634,6,986.6999999999999,1491.7501820728178,3,2,1315.6,1,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,657.8,939.71,30.0,180,26,56,1.511857892036909,1.5118578920369088,0.375,2368.08,0.2999968075257261,0,2023-10,2023-11,2024-01,8
171602,15,13251.6,6,1.875,2.100170061141308,5,1656.45,1855.3742388146773,4,5,4417.200000000001,3,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58,1.1200906992753643,1.1200906992753643,0.5,3975.48,0.300001584710711,1,2023-10,2023-11,2024-01,8
60619,20,14528.199999999999,10,2.5,2.5071326821120348,7,1816.0249999999999,1821.2062516130034,5,4,2905.64,2,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97,1.002853072844814,1.0028530728448142,0.625,4358.459999999999,0.3000009636417951,0,2023-10,2023-11,2024-01,8
962591,12,1560.12,7,1.5,1.3093073414159542,3,195.015,170.2230474574882,6,5,650.05,3,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74,0.8728715609439694,0.8728715609439696,0.75,468.036,0.3000053841598019,0,2023-10,2023-11,2024-01,8
107548,11,9807.6,8,1.375,1.0606601717798212,3,1225.95,945.6846091588886,6,7,6241.200000000001,3,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,27,53,0.77138921583987,0.77138921583987,0.75,2942.28,0.2999976446757896,1,2023-10,2023-11,2024-01,8
687218,11,3496.02,5,1.375,1.3024701806293193,3,437.0025,413.9510728076102,5,8,2542.56,3,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58,0.9472510404576867,0.9472510404576867,0.625,1048.806,0.30000220249763226,0,2023-10,2023-11,2024-01,8
328457,16,13737.12,7,2.0,2.449489742783178,6,1717.14,2103.0584084613533,4,4,3434.28,4,Mango Drink,Cold Drinks & Juices,Hayre-Shere,858.57,1226.53,30.0,180,12,76,1.224744871391589,1.224744871391589,0.5,4121.136,0.3000008153082272,0,2023-10,2023-11,2024-01,8
194682,19,17333.51,8,2.375,3.8890872965260117,11,2166.68875,3547.9754497477143,4,6,5473.74,4,Iced Tea,Cold Drinks & Juices,Sastry-Issac,912.29,1303.27,30.0,180,11,86,1.6375104406425312,1.637510440642531,0.5,5200.052999999999,0.2999992326992872,1,2023-10,2023-11,2024-01,8
681063,18,5783.039999999999,9,2.25,1.9820624179302295,6,722.8799999999999,636.7970136326242,7,6,1927.6799999999998,3,Mango Drink,Cold Drinks & Juices,Dass and Sons,321.28,458.97,30.0,180,20,91,0.8809166301912131,0.8809166301912132,0.875,1734.9119999999998,0.29999782120835794,0,2023-10,2023-11,2024-01,8
679321,27,19938.420000000002,12,3.375,3.4615231989895516,10,2492.3025000000002,2556.1964215258245,6,1,738.46,1,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68,1.0256365034043116,1.0256365034043116,0.75,5981.526000000001,0.29999810415758243,0,2023-10,2023-11,2024-01,8
300159,8,354.8,5,1.0,1.1952286093343936,3,44.35,53.00838882398036,4,3,133.05,2,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",44.35,63.36,30.0,180,20,93,1.1952286093343936,1.1952286093343938,0.5,106.44,0.30003156565656564,0,2023-10,2023-11,2024-01,8
378287,26,8653.84,12,3.25,3.1959796173138706,9,1081.73,1063.7498558267487,6,2,665.68,1,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51,0.9833783437888832,0.9833783437888832,0.75,2596.152,0.30000630928095234,0,2023-10,2023-11,2024-01,8
118820,13,160.16,6,1.625,1.8468119248354136,5,20.02,22.7527229139723,5,4,49.28,2,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,12,61,1.1364996460525623,1.1364996460525625,0.625,48.048,0.30000000000000004,0,2023-10,2023-11,2024-01,8
667163,16,7059.2,9,2.0,2.7774602993176543,6,882.4,1225.415484058949,3,4,1764.8,3,Orange Juice,Cold Drinks & Juices,Palla LLC,441.2,630.29,30.0,180,25,72,1.3887301496588271,1.3887301496588271,0.375,2117.76,0.30000475971378254,0,2023-10,2023-11,2024-01,8
228286,8,1432.64,3,1.0,1.414213562373095,3,179.08,253.25736474977387,3,9,1611.72,5,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79,1.414213562373095,1.414213562373095,0.375,429.79200000000003,0.30000390884571787,0,2023-10,2023-11,2024-01,8
561860,9,7873.0199999999995,5,1.125,1.4577379737113252,4,984.1274999999999,1275.2000246431928,4,9,7873.0199999999995,6,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90,1.2957670877434002,1.2957670877434,0.5,2361.906,0.3000024005953477,1,2023-10,2023-11,2024-01,8
712003,11,7388.48,6,1.375,1.5059406173077154,4,923.56,1011.5101938332463,5,4,2686.72,3,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",671.68,959.54,30.0,180,30,54,1.0952295398601566,1.0952295398601568,0.625,2216.544,0.2999979156679242,0,2023-10,2023-11,2024-01,8
712307,17,4503.129999999999,8,2.125,3.6030740843261686,10,562.8912499999999,954.4182941971587,4,2,529.78,1,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,16,73,1.6955642749770206,1.6955642749770208,0.5,1350.9389999999996,0.29999207209111817,0,2023-10,2023-11,2024-01,8
513199,5,2111.15,3,0.625,1.1877349391654208,3,263.89375,501.49732336381567,2,6,2533.38,2,Cola,Cold Drinks & Juices,Rastogi Inc,422.23,603.19,30.0,180,26,52,1.9003759026646734,1.9003759026646734,0.25,633.345,0.300004973557254,0,2023-10,2023-11,2024-01,8
962054,8,134.88,3,1.0,1.4142135623730951,3,16.86,23.843640661610383,3,5,84.3,4,Orange Juice,Cold Drinks & Juices,Toor-Nagar,16.86,24.09,30.0,180,11,74,1.4142135623730951,1.4142135623730951,0.375,40.464,0.30012453300124536,0,2023-10,2023-11,2024-01,8
378676,12,10577.039999999999,5,1.5,1.6903085094570334,4,1322.1299999999999,1489.871726405618,4,2,1762.84,2,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,881.42,1259.17,30.0,180,19,65,1.1268723396380222,1.126872339638022,0.5,3173.1119999999996,0.2999992058260601,0,2023-10,2023-11,2024-01,8
