order_id,customer_id,order_date,order_total_clean,payment_method,distance_km,category,customer_segment,promised_minutes,delivery_status,delayed,delay_risk_score,delay_risk_level,delivery_recommendation
2201201842,6398761,2023-10-02 13:13:35,864.3,Card,1.61,Pharmacy,Inactive,16.0,On Time,0,0.5362804607224647,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
994840771,85088479,2023-10-15 22:56:35,1755.96,Wallet,3.72,Personal Care,Inactive,15.0,Slightly Delayed,1,0.5362488515107281,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2715902884,67711384,2024-08-27 03:36:14,2018.19,UPI,4.67,Personal Care,Premium,10.0,On Time,0,0.53623352689254,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7667555396,13796199,2024-02-03 11:37:39,915.45,Wallet,4.42,Household Care,Regular,17.0,Slightly Delayed,1,0.5361459539181517,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
841915361,93318833,2024-10-31 19:04:59,685.88,UPI,4.98,Pharmacy,New,13.0,On Time,0,0.5360867848987855,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6074172790,14944819,2023-07-26 02:15:37,461.16,Wallet,2.48,Dairy & Breakfast,Premium,11.0,On Time,0,0.5360793491075747,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
996939836,23794330,2024-05-15 12:53:16,204.88,UPI,0.95,Grocery & Staples,Regular,14.0,On Time,0,0.5360656703264794,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6340807810,57537308,2024-07-12 00:41:44,2297.28,Cash,3.6,Pharmacy,New,10.0,On Time,0,0.5360338753906496,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5368005763,84824280,2024-07-30 05:38:00,1154.26,Cash,4.25,Pharmacy,Inactive,18.0,On Time,0,0.5359634733734177,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5437627061,58505903,2024-08-22 02:04:33,347.91,UPI,4.76,Grocery & Staples,New,11.0,On Time,0,0.5358833481289136,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5059907679,65963876,2024-04-18 11:47:40,2026.38,Card,1.39,Pet Care,New,10.0,Slightly Delayed,1,0.5358750892538587,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8919999754,8395610,2023-12-07 13:24:38,646.95,UPI,4.16,Pet Care,Inactive,20.0,On Time,0,0.5357795547065854,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3097299525,80862136,2023-10-12 15:30:57,845.19,Wallet,2.93,Dairy & Breakfast,Premium,11.0,On Time,0,0.5357371308004788,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7361971676,27504517,2023-08-23 00:44:18,728.73,Card,4.06,Fruits & Vegetables,New,18.0,On Time,0,0.5357198768031034,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9409585531,2414265,2023-04-03 06:11:57,480.21,Wallet,4.52,Household Care,New,11.0,Slightly Delayed,1,0.5356616162106741,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3414036630,32809328,2024-04-05 03:00:07,44.28,Cash,3.73,Household Care,Premium,13.0,On Time,0,0.5356039744913006,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8065774615,35705377,2023-12-12 10:53:21,1849.35,Wallet,4.95,Instant & Frozen Food,Regular,17.0,Significantly Delayed,1,0.5356008467595492,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7272011740,54139038,2024-09-16 12:33:23,209.59,Cash,4.2,Fruits & Vegetables,Inactive,13.0,On Time,0,0.5355859512009624,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4022122330,33871107,2023-12-04 19:25:48,1028.82,UPI,3.26,Pharmacy,Inactive,17.0,Slightly Delayed,1,0.5355762591643441,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8091143423,25128143,2023-11-23 22:56:41,1446.18,Card,3.33,Instant & Frozen Food,Premium,18.0,On Time,0,0.5354980278084654,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8617979440,13604883,2023-09-10 11:49:39,508.0,Cash,4.5,Household Care,Premium,10.0,Significantly Delayed,1,0.5354961752024194,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6758737749,70363568,2023-10-26 01:52:58,1757.6,UPI,1.95,Pet Care,New,13.0,On Time,0,0.5354080344312002,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4132900691,42262168,2024-09-11 00:54:34,434.8,Card,1.32,Pharmacy,Regular,10.0,Slightly Delayed,1,0.5353852196587691,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1945536198,44557943,2023-05-03 14:54:29,959.4,Cash,2.21,Personal Care,Inactive,14.0,On Time,0,0.5353613290640217,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6061353924,49241309,2024-03-03 22:15:37,746.03,Wallet,2.47,Snacks & Munchies,Inactive,11.0,On Time,0,0.535347941755681,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9727047029,94730288,2024-01-04 01:55:00,1645.26,Cash,3.34,Pharmacy,Regular,17.0,On Time,0,0.5353399837733045,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
42332130,70363568,2024-10-17 17:08:04,915.45,Wallet,4.62,Household Care,New,10.0,On Time,0,0.5352561872677458,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8916215165,49806393,2023-08-08 02:28:27,1425.12,Wallet,0.56,Instant & Frozen Food,Regular,17.0,On Time,0,0.5352398520781004,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4435459085,76830090,2023-08-19 14:41:57,746.03,Cash,1.72,Snacks & Munchies,New,17.0,On Time,0,0.5351310381493548,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
962319394,44723662,2023-08-22 00:07:05,415.75,Cash,3.77,Grocery & Staples,Regular,13.0,Slightly Delayed,1,0.5350689064289391,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2846340681,77085443,2023-06-08 06:18:52,886.34,Cash,2.36,Grocery & Staples,Regular,11.0,On Time,0,0.535067696075229,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9622968817,96042320,2023-06-12 22:58:47,2108.13,Card,3.48,Pet Care,New,17.0,On Time,0,0.5350602662659877,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3941137932,84929351,2024-02-28 14:12:32,1632.76,Wallet,3.67,Personal Care,Regular,15.0,Significantly Delayed,1,0.5348922424893205,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8269502930,11616535,2024-06-01 02:03:06,1380.16,UPI,4.93,Snacks & Munchies,Premium,20.0,On Time,0,0.5347799488935685,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
176509722,65221572,2023-10-16 22:34:31,989.88,UPI,1.92,Dairy & Breakfast,New,12.0,On Time,0,0.534742055658698,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1561779937,76359458,2024-03-27 22:00:35,939.55,Cash,2.47,Baby Care,New,13.0,On Time,0,0.5347416861402722,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1380326453,68159723,2023-08-29 20:51:35,1261.68,Cash,4.45,Fruits & Vegetables,New,20.0,On Time,0,0.5347367807243727,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1929002406,67538982,2023-12-25 21:38:52,2632.29,Cash,1.1,Fruits & Vegetables,Premium,11.0,On Time,0,0.5347242285756227,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4598897781,77625089,2023-07-12 20:42:25,101.28,UPI,3.07,Household Care,New,12.0,Slightly Delayed,1,0.5346976491698526,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
486724008,12415659,2024-07-12 04:35:15,340.36,Wallet,0.84,Grocery & Staples,New,17.0,Slightly Delayed,1,0.5346936504286895,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7266772806,79942821,2024-09-06 23:10:12,864.3,Card,1.4,Pharmacy,Premium,14.0,On Time,0,0.5346896705362381,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5657605506,63402854,2024-05-30 20:18:11,1706.8200000000002,Wallet,3.88,Grocery & Staples,New,10.0,On Time,0,0.5346751979224336,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7064723322,19259955,2023-10-15 11:44:30,845.19,Cash,3.82,Dairy & Breakfast,Inactive,19.0,Significantly Delayed,1,0.5346590723839949,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
274320517,18567760,2024-08-23 04:13:36,1895.9,Wallet,2.96,Fruits & Vegetables,Regular,15.0,On Time,0,0.5346246969435329,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1479730711,90647204,2024-09-02 09:49:44,2357.01,Wallet,4.51,Pharmacy,New,19.0,Significantly Delayed,1,0.5345560128034581,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6475299855,5238055,2023-10-13 22:08:45,418.48,Cash,3.43,Snacks & Munchies,Regular,11.0,On Time,0,0.5345169023783984,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8377146126,33331259,2024-02-27 17:32:31,2238.09,Wallet,1.35,Snacks & Munchies,Inactive,19.0,On Time,0,0.5345127068050001,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7570986632,45166203,2023-05-17 11:01:22,1011.9,UPI,3.33,Fruits & Vegetables,Regular,17.0,On Time,0,0.5345060722017763,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9026783092,60385293,2023-10-09 16:29:24,1726.36,Wallet,4.1,Baby Care,Premium,15.0,Slightly Delayed,1,0.5345022976917034,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9346041594,77559557,2023-06-08 14:26:52,1946.88,Cash,1.78,Instant & Frozen Food,New,14.0,On Time,0,0.5344903723438662,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9471427840,18935489,2023-07-08 06:36:31,499.26,Card,2.42,Snacks & Munchies,New,19.0,Slightly Delayed,1,0.5344510195773858,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8056021378,95558510,2023-11-04 22:21:56,271.68,Wallet,1.29,Pharmacy,Inactive,11.0,Slightly Delayed,1,0.5344004373980843,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5865390748,30042971,2024-10-01 03:21:09,423.84,UPI,1.86,Household Care,Regular,20.0,On Time,0,0.5343942981349693,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3626113485,97286925,2024-03-26 01:40:13,485.14,Cash,3.77,Personal Care,Inactive,11.0,On Time,0,0.534354911616547,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4113927200,53782978,2023-05-19 05:22:03,488.01,Cash,1.91,Household Care,New,10.0,On Time,0,0.5343503430403268,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4635228647,6459100,2023-08-27 19:34:49,75.6,UPI,1.4,Grocery & Staples,Premium,10.0,On Time,0,0.5343500057126435,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
187728451,63262519,2023-11-27 21:06:51,951.43,Wallet,3.79,Dairy & Breakfast,Regular,10.0,On Time,0,0.5342683745308389,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3276478503,10048910,2024-04-03 14:28:23,932.61,Cash,2.75,Dairy & Breakfast,New,11.0,On Time,0,0.5342495683225346,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8152364696,90665975,2023-12-24 13:13:30,374.68,Wallet,2.01,Snacks & Munchies,Inactive,16.0,On Time,0,0.5341679629567706,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
127277515,35455991,2023-09-30 08:18:09,39.75,Card,4.27,Fruits & Vegetables,New,19.0,On Time,0,0.5341451826477026,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8158413630,15066187,2024-08-30 16:40:12,1266.42,Card,4.08,Snacks & Munchies,Regular,19.0,On Time,0,0.5340022059371085,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4726520098,48284116,2023-04-19 21:36:45,446.54,Cash,4.96,Fruits & Vegetables,Inactive,13.0,On Time,0,0.5339448593400132,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4374285559,53399500,2024-09-02 02:58:44,1728.66,UPI,2.49,Household Care,Regular,13.0,Slightly Delayed,1,0.5339322681184789,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5056583192,27336589,2023-11-30 05:07:39,778.9,Wallet,1.43,Grocery & Staples,New,13.0,On Time,0,0.5338015737941998,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1988898073,78157360,2024-02-21 11:34:59,671.55,UPI,1.17,Pet Care,Regular,10.0,Slightly Delayed,1,0.5337972303476207,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3606274277,98225598,2023-08-08 10:47:04,1264.86,Cash,3.95,Pharmacy,Premium,10.0,On Time,0,0.5337760729396805,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9463013186,11928321,2023-06-29 17:28:38,39.75,Card,4.55,Fruits & Vegetables,Inactive,10.0,On Time,0,0.5337651360042229,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4084790776,75674671,2024-09-09 14:15:37,1249.9499999999998,UPI,4.27,Fruits & Vegetables,New,10.0,On Time,0,0.5337328056464797,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3396210655,52075070,2023-10-24 02:12:18,423.84,UPI,1.68,Household Care,Regular,16.0,On Time,0,0.5337200135889125,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6798775600,24845814,2023-10-09 22:39:35,1216.0,Cash,3.02,Dairy & Breakfast,Regular,15.0,Slightly Delayed,1,0.5337124371659854,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4413782983,47515046,2023-06-01 18:19:57,2556.06,Cash,1.37,Pharmacy,New,12.0,On Time,0,0.5336627467219246,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6706793332,6247821,2024-10-09 21:50:33,896.32,UPI,2.99,Personal Care,Regular,14.0,Slightly Delayed,1,0.5335713007472092,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
939966106,42012717,2023-05-02 09:45:13,975.24,UPI,2.05,Grocery & Staples,Regular,19.0,On Time,0,0.5335623915968415,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6822269883,69276352,2024-01-15 07:25:07,1021.08,Cash,1.99,Grocery & Staples,Inactive,19.0,On Time,0,0.533530796880266,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8308184279,57658033,2023-06-19 08:05:51,852.02,Wallet,2.24,Pharmacy,New,16.0,On Time,0,0.5335285194215462,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7348508805,45052594,2024-05-23 22:19:58,671.55,Cash,3.22,Pet Care,New,20.0,Slightly Delayed,1,0.5333728352645214,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3459500455,16379942,2023-12-18 00:37:55,632.43,UPI,2.66,Pharmacy,Inactive,15.0,On Time,0,0.5333353087905048,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5551173528,64151769,2024-11-03 06:05:51,1380.16,Card,1.24,Snacks & Munchies,New,12.0,On Time,0,0.5333229128527716,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1471186096,51503088,2023-11-21 02:10:26,1918.02,UPI,3.78,Dairy & Breakfast,New,14.0,Slightly Delayed,1,0.5333041112715786,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2571163022,59345983,2024-02-06 22:03:16,2127.24,Cash,4.14,Grocery & Staples,Regular,17.0,Slightly Delayed,1,0.5333037877269783,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6520584496,67215939,2023-10-24 05:26:59,343.56,Card,1.73,Baby Care,New,20.0,Significantly Delayed,1,0.5332727202303446,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3394787348,40841791,2024-06-23 04:56:02,878.07,Cash,2.69,Personal Care,New,13.0,Slightly Delayed,1,0.5332426192724183,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4656471694,60728956,2023-12-09 08:08:08,877.89,Cash,3.7,Pharmacy,Premium,19.0,Slightly Delayed,1,0.5332183935383922,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6335704206,38327793,2024-05-22 12:37:47,280.35,Card,2.69,Snacks & Munchies,Inactive,11.0,On Time,0,0.5332049359533382,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
740245864,45659330,2023-05-18 10:58:35,680.72,Card,4.55,Grocery & Staples,New,14.0,On Time,0,0.5331545608867462,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7930373606,13494314,2023-08-09 22:14:42,340.36,Cash,4.4,Grocery & Staples,Premium,12.0,On Time,0,0.5330419737392369,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9484473160,21456226,2023-04-25 21:30:46,864.3,Card,2.47,Pharmacy,New,14.0,Slightly Delayed,1,0.5330397520110073,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1048784963,58942207,2023-09-07 13:18:38,1137.88,Card,2.18,Grocery & Staples,Regular,17.0,On Time,0,0.5330353725459904,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1840475676,27971619,2024-05-27 03:37:21,939.55,UPI,4.68,Baby Care,New,18.0,On Time,0,0.533026103042846,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1288695184,46885873,2023-10-03 01:31:18,1991.96,Wallet,2.66,Pharmacy,Premium,16.0,On Time,0,0.5330039822532218,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4178578583,69340015,2024-09-29 05:23:08,746.03,UPI,1.37,Snacks & Munchies,Premium,16.0,On Time,0,0.5329564933159247,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2610552179,98225598,2024-06-26 11:29:47,552.2,Cash,1.91,Dairy & Breakfast,Premium,11.0,On Time,0,0.5328912897271992,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7669322773,6081270,2023-08-29 13:05:04,446.54,Card,4.08,Fruits & Vegetables,Inactive,15.0,On Time,0,0.5328341426368505,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9924696305,43367112,2023-04-30 14:40:42,831.5,Cash,3.98,Grocery & Staples,New,13.0,On Time,0,0.5327995817692978,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5517901926,40593638,2023-06-24 23:50:38,2849.19,Cash,0.65,Personal Care,Premium,11.0,On Time,0,0.5327498336145953,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8260569466,59323931,2023-12-15 04:01:23,488.01,Card,4.84,Household Care,Inactive,15.0,On Time,0,0.5327385485166565,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9187046038,75860724,2023-06-13 14:39:57,269.38,Cash,1.42,Grocery & Staples,Premium,15.0,On Time,0,0.5327073184462033,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7498092418,50968312,2023-10-12 11:56:11,309.62,Cash,0.6,Personal Care,Inactive,14.0,Slightly Delayed,1,0.5326513019297151,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7217535512,81541985,2023-11-11 22:24:06,1849.35,Cash,3.07,Instant & Frozen Food,Regular,15.0,On Time,0,0.5326011555796796,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9075991438,3999964,2023-06-21 23:10:05,2467.89,Cash,2.31,Pharmacy,Premium,16.0,On Time,0,0.5325232696579242,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7624166218,29525287,2024-01-04 00:23:02,946.86,UPI,4.56,Fruits & Vegetables,Premium,12.0,On Time,0,0.5325232043273185,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6191554160,77869660,2023-07-20 23:13:31,1748.61,Cash,4.32,Pharmacy,Premium,13.0,On Time,0,0.5325073080670848,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7487631571,77397957,2024-04-12 17:09:51,2092.59,Cash,3.79,Grocery & Staples,New,13.0,Slightly Delayed,1,0.5324491795833833,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
163895717,61982521,2023-11-02 04:41:21,844.28,UPI,2.3,Snacks & Munchies,Inactive,20.0,On Time,0,0.5323916056858314,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4337013612,30823988,2023-05-15 12:29:43,1989.12,Card,2.79,Household Care,Premium,13.0,On Time,0,0.532327869638222,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7777975083,92098757,2024-06-24 17:49:10,727.95,UPI,2.56,Personal Care,New,16.0,Significantly Delayed,1,0.5323187362647165,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4494390731,34768050,2023-04-28 12:21:37,882.51,Wallet,4.06,Dairy & Breakfast,Inactive,10.0,Slightly Delayed,1,0.5322643956893494,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5069524975,90246977,2024-07-24 01:20:16,1176.66,Cash,3.11,Pet Care,Premium,11.0,On Time,0,0.5322532641659691,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9943996342,3282647,2023-09-12 22:57:10,1232.9,UPI,1.53,Instant & Frozen Food,Premium,10.0,On Time,0,0.5322473244158354,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4740213452,84066402,2024-02-22 12:29:12,1774.96,Cash,2.62,Pet Care,Regular,20.0,Slightly Delayed,1,0.5321991525932868,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3320194259,68219091,2023-12-07 18:55:10,395.82,UPI,3.85,Snacks & Munchies,Regular,15.0,On Time,0,0.5321685867114867,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5373978100,82179338,2024-01-16 16:39:24,963.99,Wallet,3.66,Baby Care,New,13.0,On Time,0,0.5321085318393547,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7322044533,48730063,2023-10-13 23:38:34,2107.62,Wallet,4.98,Dairy & Breakfast,New,16.0,Slightly Delayed,1,0.5320733499577693,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7680297690,1705969,2024-02-12 06:56:34,1654.88,Wallet,4.55,Baby Care,Premium,15.0,On Time,0,0.5320482593231137,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4784760589,97111069,2024-03-21 03:58:41,343.56,Wallet,1.71,Baby Care,Inactive,19.0,On Time,0,0.5320305791036343,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2171816966,92404798,2024-01-30 19:08:30,702.71,Cash,1.08,Pet Care,New,18.0,On Time,0,0.5320296210769057,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4656541041,84572019,2024-10-30 19:05:44,560.7,Card,0.55,Snacks & Munchies,Inactive,19.0,Significantly Delayed,1,0.5320128111385061,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5687148136,32527479,2023-06-24 00:46:15,864.78,Cash,3.98,Personal Care,Regular,10.0,On Time,0,0.5319976837536615,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7919724613,81200164,2023-03-21 15:25:10,877.98,Cash,0.94,Personal Care,Regular,19.0,Slightly Delayed,1,0.5319943725312545,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3280431261,48268435,2024-03-13 22:01:07,1724.56,Cash,3.51,Grocery & Staples,Inactive,14.0,On Time,0,0.5319908789141816,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
291439357,62679120,2023-04-11 02:13:39,896.32,UPI,4.33,Personal Care,Regular,17.0,On Time,0,0.5319894976487958,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5828325906,40587811,2023-12-04 11:40:56,1157.7,Wallet,4.29,Dairy & Breakfast,Inactive,19.0,On Time,0,0.5319879275062384,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1334996274,11493380,2023-07-10 16:09:06,249.54,Wallet,2.16,Pet Care,Regular,10.0,On Time,0,0.5319806855790782,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
543400704,60300263,2023-10-27 00:41:23,66.42,Card,1.06,Household Care,New,13.0,On Time,0,0.5319461712810183,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7518488485,54222320,2023-04-26 10:29:47,1950.6,Wallet,4.45,Personal Care,Regular,12.0,On Time,0,0.531914919850354,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
580528836,91550885,2023-10-20 10:17:06,381.48,UPI,0.53,Fruits & Vegetables,New,17.0,Significantly Delayed,1,0.5318941309388155,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6083457185,80571942,2024-08-19 20:34:04,1823.01,Wallet,2.23,Baby Care,Regular,20.0,On Time,0,0.5318864213932778,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2885541999,40275138,2023-09-13 22:13:12,1636.47,Cash,0.83,Dairy & Breakfast,Inactive,14.0,On Time,0,0.5318620166552126,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
