product_id,product_name,category,brand,cutoff_month,target_start_month,target_end_month,future_3m_revenue,future_3m_quantity,future_revenue_rank,high_future_performance,hist_total_quantity,hist_total_revenue,hist_mean_monthly_quantity,hist_demand_cv,hist_sales_frequency,price,mrp,margin_percentage,discount_rate,shelf_life_days,best_model,classification_threshold,predicted_high_performance,probability_high_performance
432617,Baby Wipes,Baby Care,Dora-Pillai,2024-07,2024-08,2024-10,12084.52,14,2.0,1,32,27621.76,2.0,1.0165300454651272,0.6875,863.18,1233.11,30.0,0.2999975671270203,365,Random Forest Balanced,0.5399999999999998,1,0.6448981875606987
34186,Mangoes,Fruits & Vegetables,Mandal-Kar,2024-06,2024-07,2024-09,12959.1,14,2.0,1,43,39802.95,2.8666666666666667,1.0201553753613706,0.8,925.65,1234.2,25.0,0.25000000000000006,3,Random Forest Balanced,0.5399999999999998,1,0.6430274097034745
361361,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",2024-07,2024-08,2024-10,4131.05,5,62.0,1,34,28091.14,2.125,1.0850775595621183,0.6875,826.21,1271.09,35.0,0.3499988199104705,90,Random Forest Balanced,0.5399999999999998,1,0.6406275246174488
120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,2024-07,2024-08,2024-10,6975.3,10,19.0,1,43,29993.79,2.6875,1.0141952631169515,0.6875,697.53,820.62,15.0,0.14999634422753533,365,Random Forest Balanced,0.5399999999999998,1,0.6405531158971793
880510,Bread,Dairy & Breakfast,Roy-Char,2024-07,2024-08,2024-10,16174.31,17,1.0,1,38,36154.34,2.375,0.8542977006895832,0.8125,951.43,1189.29,20.0,0.2000016816756216,7,Random Forest Balanced,0.5399999999999998,1,0.6365489305706259
435929,Toilet Cleaner,Household Care,Memon Ltd,2024-07,2024-08,2024-10,8568.9,10,10.0,1,30,25706.7,1.875,1.0281951104655114,0.625,856.89,1142.52,25.0,0.25,365,Random Forest Balanced,0.5399999999999998,1,0.6324253271507942
537274,Pet Treats,Pet Care,Lal-Chauhan,2024-07,2024-08,2024-10,4216.26,6,59.0,1,36,25297.56,2.25,1.0327955589886448,0.6875,702.71,1081.09,35.0,0.3499986125114467,365,Random Forest Balanced,0.5399999999999998,1,0.6302316716216443
585299,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",2024-06,2024-07,2024-09,6395.68,8,24.0,1,20,15989.2,1.3333333333333333,1.3790524697362732,0.5333333333333333,799.46,1229.94,35.0,0.35000081304779096,365,Random Forest Balanced,0.5399999999999998,1,0.6301189083028632
114414,Vitamins,Pharmacy,Kara-Golla,2024-07,2024-08,2024-10,5824.42,7,33.0,1,29,24129.739999999998,1.8125,1.1074639574107736,0.5625,832.06,1040.07,20.0,0.19999615410501217,365,Random Forest Balanced,0.5399999999999998,1,0.6201617813866802
60619,Iced Tea,Cold Drinks & Juices,Bhasin LLC,2024-07,2024-08,2024-10,5811.28,8,34.0,1,43,31235.629999999997,2.6875,0.918688054304249,0.6875,726.41,1037.73,30.0,0.3000009636417951,180,Random Forest Balanced,0.5399999999999998,1,0.6199711458848595
832348,Biscuits,Snacks & Munchies,Jani-Ram,2024-05,2024-06,2024-08,4157.15,5,66.0,1,29,24111.469999999998,2.0714285714285716,0.9923331819803619,0.6428571428571429,831.43,1279.12,35.0,0.3499984364250422,90,Random Forest Balanced,0.5399999999999998,1,0.619239199686494
435929,Toilet Cleaner,Household Care,Memon Ltd,2024-05,2024-06,2024-08,4284.45,5,63.0,1,27,23136.03,1.9285714285714286,1.0262976688752423,0.6428571428571429,856.89,1142.52,25.0,0.25,365,Random Forest Balanced,0.5399999999999998,1,0.6172963625656896
60619,Iced Tea,Cold Drinks & Juices,Bhasin LLC,2024-06,2024-07,2024-09,5084.87,7,41.0,1,43,31235.629999999997,2.8666666666666667,0.8531157813284758,0.7333333333333333,726.41,1037.73,30.0,0.3000009636417951,180,Random Forest Balanced,0.5399999999999998,1,0.6159876681054306
328457,Mango Drink,Cold Drinks & Juices,Hayre-Shere,2024-06,2024-07,2024-09,4292.85,5,60.0,1,29,24898.530000000002,1.9333333333333333,1.0057588551978556,0.6,858.57,1226.53,30.0,0.3000008153082272,180,Random Forest Balanced,0.5399999999999998,1,0.6159021792855846
34186,Mangoes,Fruits & Vegetables,Mandal-Kar,2024-07,2024-08,2024-10,8330.85,9,12.0,1,52,48133.8,3.25,0.9890923857428672,0.8125,925.65,1234.2,25.0,0.25000000000000006,3,Random Forest Balanced,0.5399999999999998,1,0.6149961055078863
561860,Orange Juice,Cold Drinks & Juices,Gupta Ltd,2024-07,2024-08,2024-10,5248.68,6,41.0,1,26,22744.28,1.625,1.1430261920619516,0.6875,874.78,1249.69,30.0,0.3000024005953477,180,Random Forest Balanced,0.5399999999999998,1,0.6091342265266668
328457,Mango Drink,Cold Drinks & Juices,Hayre-Shere,2024-05,2024-06,2024-08,4292.85,5,62.0,1,29,24898.530000000002,2.0714285714285716,0.9365686782353418,0.6428571428571429,858.57,1226.53,30.0,0.3000008153082272,180,Random Forest Balanced,0.5399999999999998,1,0.607026018236286
679321,Cola,Cold Drinks & Juices,Khurana-Dewan,2024-05,2024-06,2024-08,7384.6,10,13.0,1,32,23630.72,2.2857142857142856,1.3228756555322954,0.5714285714285714,738.46,1054.94,30.0,0.29999810415758243,180,Random Forest Balanced,0.5399999999999998,1,0.6056869570055347
679321,Cola,Cold Drinks & Juices,Khurana-Dewan,2024-07,2024-08,2024-10,5169.22,7,46.0,1,36,26584.56,2.25,1.2932238721656413,0.5625,738.46,1054.94,30.0,0.29999810415758243,180,Random Forest Balanced,0.5399999999999998,1,0.604885727071397
291238,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",2024-06,2024-07,2024-09,5968.24,8,31.0,1,24,17904.72,1.6,1.4714545767466187,0.6,746.03,1147.74,35.0,0.35000087127746704,90,Random Forest Balanced,0.5399999999999998,1,0.6026031547888259
739448,Dish Soap,Household Care,Mand-Choudhry,2024-06,2024-07,2024-09,7556.6,10,12.0,1,21,15868.859999999999,1.4,1.423460244283413,0.4666666666666667,755.66,1007.55,25.0,0.25000248126643837,365,Random Forest Balanced,0.5399999999999998,1,0.5999391437674431
723678,Dog Food,Pet Care,"Lall, Datta and Swamy",2024-05,2024-06,2024-08,6079.14,9,33.0,1,36,24316.56,2.5714285714285716,1.0646258967801632,0.7142857142857143,675.46,1039.17,35.0,0.35000048115322807,365,Random Forest Balanced,0.5399999999999998,1,0.5987737533503977
432617,Baby Wipes,Baby Care,Dora-Pillai,2024-06,2024-07,2024-09,9494.98,11,6.0,1,32,27621.76,2.1333333333333333,0.9518983617337665,0.7333333333333333,863.18,1233.11,30.0,0.2999975671270203,365,Random Forest Balanced,0.5399999999999998,1,0.5983894551248045
585299,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",2024-05,2024-06,2024-08,6395.68,8,27.0,1,20,15989.2,1.4285714285714286,1.3085517537750244,0.5714285714285714,799.46,1229.94,35.0,0.35000081304779096,365,Random Forest Balanced,0.5399999999999998,1,0.5971571236013854
679321,Cola,Cold Drinks & Juices,Khurana-Dewan,2024-06,2024-07,2024-09,4430.76,6,56.0,1,36,26584.56,2.4,1.2279806626883454,0.6,738.46,1054.94,30.0,0.29999810415758243,180,Random Forest Balanced,0.5399999999999998,1,0.5924816457145657
851978,Vitamins,Pharmacy,Parsa-Bala,2024-06,2024-07,2024-09,4294.32,6,59.0,1,22,15745.84,1.4666666666666666,1.148635040265659,0.4666666666666667,715.72,894.65,20.0,0.19999999999999996,365,Random Forest Balanced,0.5399999999999998,1,0.5902632828692976
561860,Orange Juice,Cold Drinks & Juices,Gupta Ltd,2024-06,2024-07,2024-09,5248.68,6,38.0,1,26,22744.28,1.7333333333333334,1.07858976209416,0.7333333333333333,874.78,1249.69,30.0,0.3000024005953477,180,Random Forest Balanced,0.5399999999999998,1,0.5885976940577567
739448,Dish Soap,Household Care,Mand-Choudhry,2024-07,2024-08,2024-10,6800.94,9,21.0,1,24,18135.84,1.5,1.3109227736669,0.5,755.66,1007.55,25.0,0.25000248126643837,365,Random Forest Balanced,0.5399999999999998,1,0.5878501795143042
183929,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",2024-06,2024-07,2024-09,4432.4400000000005,6,55.0,1,26,19207.24,1.7333333333333334,0.8293791789556856,0.6666666666666666,738.74,923.42,20.0,0.19999566827662382,7,Random Forest Balanced,0.5399999999999998,1,0.5799187952303204
291238,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",2024-07,2024-08,2024-10,5222.21,7,43.0,1,25,18650.75,1.5625,1.4588397216052673,0.625,746.03,1147.74,35.0,0.35000087127746704,90,Random Forest Balanced,0.5399999999999998,1,0.5720239743421834
992178,Pain Reliever,Pharmacy,Basu and Sons,2024-06,2024-07,2024-09,6956.73,11,18.0,1,35,22135.05,2.3333333333333335,1.0072622595308627,0.7333333333333333,632.43,790.54,20.0,0.2000025299162598,365,Random Forest Balanced,0.5399999999999998,1,0.5708640876988973
67197,Butter,Dairy & Breakfast,Shetty-Bora,2024-05,2024-06,2024-08,7178.6,13,16.0,1,20,11044.0,1.4285714285714286,1.4712631935229619,0.5,552.2,690.25,20.0,0.19999999999999993,7,Random Forest Balanced,0.5399999999999998,1,0.5698734556454006
136533,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",2024-05,2024-06,2024-08,6609.68,8,22.0,1,25,20655.25,1.7857142857142858,0.8834895846323522,0.7857142857142857,826.21,1032.76,20.0,0.19999806344165144,7,Random Forest Balanced,0.5399999999999998,1,0.5688945814421217
799459,Vitamins,Pharmacy,"Garg, Kari and Kapur",2024-06,2024-07,2024-09,4260.1,5,61.0,1,28,23856.559999999998,1.8666666666666667,1.0878838419814474,0.6,852.02,1065.02,20.0,0.19999624420198683,365,Random Forest Balanced,0.5399999999999998,1,0.5676819283503131
337168,Eggs,Dairy & Breakfast,Dasgupta PLC,2024-05,2024-06,2024-08,6545.88,12,24.0,1,29,15819.21,2.0714285714285716,0.8974694344171165,0.7142857142857143,545.49,681.86,20.0,0.19999706684656673,7,Random Forest Balanced,0.5399999999999998,1,0.5618763185576432
324809,Bread,Dairy & Breakfast,Sidhu PLC,2024-05,2024-06,2024-08,4864.0,8,49.0,1,33,20064.0,2.357142857142857,0.8254447558712871,0.7857142857142857,608.0,760.0,20.0,0.2,7,Random Forest Balanced,0.5399999999999998,1,0.561667855630201
883013,Eggs,Dairy & Breakfast,Chahal Group,2024-07,2024-08,2024-10,7919.039999999999,8,13.0,1,38,37615.44,2.375,0.7820705524634404,0.8125,989.88,1237.35,20.0,0.19999999999999996,7,Random Forest Balanced,0.5399999999999998,1,0.5610474298056259
851978,Vitamins,Pharmacy,Parsa-Bala,2024-05,2024-06,2024-08,5010.04,7,45.0,1,19,13598.68,1.3571428571428572,1.2466874924431508,0.42857142857142855,715.72,894.65,20.0,0.19999999999999996,365,Random Forest Balanced,0.5399999999999998,1,0.5560949389246054
992178,Pain Reliever,Pharmacy,Basu and Sons,2024-07,2024-08,2024-10,5691.869999999999,9,36.0,1,40,25297.199999999997,2.5,0.9465727652959386,0.75,632.43,790.54,20.0,0.2000025299162598,365,Random Forest Balanced,0.5399999999999998,1,0.5559432970621988
851978,Vitamins,Pharmacy,Parsa-Bala,2024-07,2024-08,2024-10,4294.32,6,58.0,1,22,15745.84,1.375,1.2133327278780313,0.4375,715.72,894.65,20.0,0.19999999999999996,365,Random Forest Balanced,0.5399999999999998,1,0.5531218550795405
945635,Pulses,Grocery & Staples,Balasubramanian PLC,2024-05,2024-06,2024-08,5452.299999999999,7,42.0,1,15,11683.5,1.0714285714285714,1.3922864426767714,0.5,778.9,916.35,15.0,0.14999727178479844,365,Random Forest Balanced,0.5399999999999998,1,0.5492712091395066
880510,Bread,Dairy & Breakfast,Roy-Char,2024-06,2024-07,2024-09,4757.15,5,47.0,1,38,36154.34,2.533333333333333,0.7875917418813502,0.8666666666666667,951.43,1189.29,20.0,0.2000016816756216,7,Random Forest Balanced,0.5399999999999998,1,0.5490696619647031
425341,Pet Treats,Pet Care,"Mani, Dhar and Muni",2024-05,2024-06,2024-08,8266.76,17,9.0,1,29,14102.119999999999,2.0714285714285716,0.9365686782353417,0.6428571428571429,486.28,748.12,35.0,0.34999732663209115,365,Random Forest Balanced,0.5399999999999998,1,0.5452170474091808
661577,Cat Food,Pet Care,Majumdar PLC,2024-07,2024-08,2024-10,6488.55,9,24.0,1,35,25233.250000000004,2.1875,0.8708741405665248,0.6875,720.95,1109.15,35.0,0.34999774602172834,365,Random Forest Balanced,0.5399999999999998,1,0.5450588270991393
847349,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,2024-05,2024-06,2024-08,6248.64,8,30.0,1,23,17964.84,1.6428571428571428,1.1351842598301727,0.5714285714285714,781.08,1041.44,25.0,0.25,3,Random Forest Balanced,0.5399999999999998,1,0.5432971568367684
425341,Pet Treats,Pet Care,"Mani, Dhar and Muni",2024-06,2024-07,2024-09,9239.32,19,7.0,1,29,14102.119999999999,1.9333333333333333,1.0057588551978556,0.6,486.28,748.12,35.0,0.34999732663209115,365,Random Forest Balanced,0.5399999999999998,1,0.5426498549454944
